passenger_id,flight_date,month,route,cabin_class,loyalty_tier,ife_used,ife_usage_mins,meal_choice,wifi_purchased,wifi_usage_mins,amenity_kit_used,upgrade_offered,upgrade_accepted,ancillary_revenue_usd
PAX047774,2024-09-15,9,DOH-DXB,Business,Platinum,1,27,Standard,0,0,1,1,1,355.85
PAX021655,2024-02-19,2,DOH-DXB,Economy,Blue,1,30,Standard,1,4,1,0,0,39.25
PAX019214,2024-10-08,10,DOH-SIN,Economy,Blue,1,205,Vegan,0,0,0,1,0,1.27
PAX009492,2024-11-11,11,DOH-SYD,Economy,Blue,1,498,Vegetarian,0,0,0,0,0,0.8
PAX027985,2024-04-29,4,DOH-CAI,Economy,Silver,1,111,Vegetarian,1,104,0,0,0,25.91
PAX014467,2024-12-13,12,DOH-DXB,Economy,Silver,0,0,Vegetarian,0,0,1,1,0,20.43
PAX031186,2024-11-13,11,DOH-DXB,Economy,Silver,0,0,Vegan,0,0,0,0,0,1.91
PAX041517,2024-04-22,4,DOH-CDG,Economy,Gold,1,285,Gluten-Free,1,195,0,1,1,387.54
PAX044784,2024-07-24,7,DOH-BKK,Business,Blue,1,265,Halal,1,170,1,0,0,34.64
PAX015505,2024-11-14,11,DOH-LHR,Economy,Blue,1,281,Vegetarian,1,216,0,0,0,35.76
PAX010835,2024-06-19,6,DOH-LHR,Economy,Blue,1,251,Kids,1,197,0,0,0,26.51
PAX043667,2024-06-23,6,DOH-LHR,Economy,Blue,1,303,Vegetarian,1,204,0,1,0,39.68
PAX010069,2024-11-20,11,DOH-LHR,Economy,Blue,1,317,Kids,0,0,0,1,1,358.14
PAX013821,2024-03-25,3,DOH-LHR,Economy,Blue,1,308,Standard,1,212,0,0,0,32.83
PAX002193,2024-12-29,12,DOH-CDG,Business,Blue,0,0,Standard,1,231,1,1,0,28.75
PAX027141,2024-10-27,10,DOH-LHR,First,Gold,1,232,Vegetarian,1,206,1,0,0,36.29
PAX040803,2024-01-24,1,DOH-CDG,Business,Silver,1,278,Standard,0,0,1,0,0,2.12
PAX038566,2024-11-16,11,DOH-BOM,Business,Blue,1,107,Standard,1,93,1,0,0,28.64
PAX026412,2024-09-20,9,DOH-SYD,Economy,Blue,1,517,Halal,0,0,0,0,0,10.49
PAX036038,2024-12-16,12,DOH-NRT,Economy,Silver,1,246,Standard,0,0,1,1,0,20.54
PAX014778,2024-11-19,11,DOH-DXB,Economy,Blue,0,0,Standard,0,0,0,0,0,9.92
PAX003517,2024-03-09,3,DOH-JFK,Business,Blue,1,333,Standard,1,258,1,0,0,29.44
PAX035994,2024-12-23,12,DOH-DXB,Economy,Blue,1,38,Standard,0,0,0,0,0,1.72
PAX016206,2024-03-03,3,DOH-LHR,Economy,Blue,1,241,Kids,0,0,0,0,0,11.58
PAX030241,2024-02-13,2,DOH-LHR,Economy,Blue,1,245,Halal,0,0,0,0,0,6.38
PAX032129,2024-10-24,10,DOH-SIN,Economy,Gold,1,226,Standard,0,0,0,1,0,12.56
PAX037178,2024-05-10,5,DOH-CAI,Economy,Blue,0,0,Vegetarian,0,0,1,0,0,8.06
PAX007667,2024-02-20,2,DOH-BKK,Economy,Blue,1,273,Vegetarian,0,0,1,0,0,12.52
PAX047104,2024-04-19,4,DOH-SIN,Economy,Silver,1,254,Vegan,1,197,0,1,0,27.77
PAX043617,2024-03-17,3,DOH-LHR,Business,Gold,1,324,Halal,1,190,1,0,0,28.17
PAX014145,2024-07-07,7,DOH-LHR,Economy,Blue,1,309,Vegan,1,219,0,0,0,32.51
PAX047155,2024-12-09,12,DOH-CDG,Economy,Platinum,1,284,Vegan,0,0,0,0,0,4.08
PAX004078,2024-08-26,8,DOH-SYD,Economy,Silver,1,547,Standard,0,0,0,1,0,1.79
PAX015859,2024-10-03,10,DOH-SIN,Economy,Silver,1,266,Standard,0,0,0,1,0,2.35
PAX029264,2024-06-17,6,DOH-CDG,Economy,Platinum,1,268,Standard,0,0,0,0,0,0.42
PAX040090,2024-06-29,6,DOH-BKK,Economy,Gold,1,233,Vegan,0,0,0,1,0,14.12
PAX010964,2024-07-03,7,DOH-LHR,Business,Silver,1,271,Standard,1,239,0,0,0,31.16
PAX033857,2024-03-28,3,DOH-SYD,Economy,Silver,1,473,Standard,1,347,1,0,0,40.95
PAX012040,2024-09-26,9,DOH-DXB,Business,Silver,1,57,Gluten-Free,1,2,0,0,0,36.93
PAX033277,2024-05-08,5,DOH-LHR,Economy,Blue,0,0,Standard,1,216,0,0,0,28.8
PAX042121,2024-08-05,8,DOH-SIN,Economy,Blue,1,248,Halal,1,138,0,1,0,37.42
PAX030675,2024-09-12,9,DOH-SIN,Economy,Silver,1,260,Vegetarian,1,194,0,1,1,375.76
PAX008358,2024-09-11,9,DOH-LHR,Business,Blue,1,299,Halal,1,157,0,1,0,33.7
PAX042751,2024-05-07,5,DOH-LHR,Economy,Silver,0,0,Gluten-Free,0,0,0,0,0,14.75
PAX023615,2024-10-09,10,DOH-NRT,Business,Gold,1,251,Standard,0,0,1,0,0,8.68
PAX015045,2024-05-07,5,DOH-LHR,Economy,Silver,1,225,Standard,0,0,0,1,1,359.37
PAX014275,2024-02-17,2,DOH-BKK,Economy,Blue,1,270,Standard,0,0,0,0,0,10.17
PAX038292,2024-03-12,3,DOH-JFK,Business,Blue,1,318,Standard,1,244,0,0,0,27.81
PAX008290,2024-10-03,10,DOH-CAI,Economy,Platinum,1,155,Standard,0,0,1,0,0,19.47
PAX012963,2024-07-18,7,DOH-JFK,Economy,Platinum,0,0,Halal,0,0,0,0,0,9.99
PAX011317,2024-08-08,8,DOH-JFK,Business,Blue,1,329,Standard,1,291,1,0,0,37.78
PAX047686,2024-01-18,1,DOH-BOM,Economy,Blue,0,0,Standard,0,0,0,0,0,12.19
PAX011686,2024-01-24,1,DOH-JFK,Economy,Silver,1,289,Vegetarian,1,261,0,0,0,36.01
PAX042014,2024-10-06,10,DOH-JFK,Business,Gold,1,274,Gluten-Free,1,264,0,1,0,28.1
PAX027877,2024-02-02,2,DOH-CDG,Economy,Gold,1,297,Standard,1,185,1,0,0,34.36
PAX026647,2024-09-04,9,DOH-DXB,Economy,Gold,0,0,Vegetarian,0,0,1,0,0,22.81
PAX000273,2024-09-08,9,DOH-CDG,Business,Gold,1,189,Halal,1,191,1,0,0,25.1
PAX031865,2024-12-10,12,DOH-BKK,Economy,Silver,1,233,Halal,0,0,1,1,0,8.67
PAX040652,2024-01-23,1,DOH-SIN,Economy,Platinum,0,0,Standard,0,0,1,0,0,20.64
PAX022154,2024-11-04,11,DOH-BOM,Economy,Silver,1,126,Standard,0,0,0,0,0,0.15
PAX021746,2024-05-28,5,DOH-BOM,Economy,Blue,1,107,Standard,1,134,1,1,0,42.37
PAX008513,2024-09-20,9,DOH-SYD,Economy,Platinum,1,507,Standard,0,0,1,1,0,10.74
PAX011870,2024-08-15,8,DOH-NRT,Economy,Blue,1,309,Kids,0,0,0,0,0,6.05
PAX030831,2024-11-13,11,DOH-LHR,Economy,Blue,1,262,Vegetarian,0,0,1,0,0,21.26
PAX045036,2024-02-20,2,DOH-SYD,Economy,Gold,1,496,Halal,0,0,0,1,1,364.34
PAX013389,2024-02-26,2,DOH-CDG,Economy,Blue,1,253,Standard,1,192,0,0,0,38.55
PAX034018,2024-11-10,11,DOH-LHR,Economy,Silver,1,290,Vegetarian,1,186,0,1,0,33.61
PAX030995,2024-06-14,6,DOH-DXB,Economy,Blue,0,0,Vegetarian,0,0,0,0,0,3.76
PAX021384,2024-12-09,12,DOH-CDG,Business,Silver,0,0,Vegetarian,1,200,1,0,0,25.59
PAX017728,2024-12-26,12,DOH-BKK,Economy,Silver,1,248,Halal,1,176,1,0,0,35.3
PAX029614,2024-12-30,12,DOH-BKK,Economy,Blue,1,277,Standard,1,165,1,0,0,44.8
PAX007863,2024-03-27,3,DOH-LHR,Economy,Platinum,1,298,Halal,1,185,0,0,0,36.16
PAX004852,2024-11-09,11,DOH-SIN,Economy,Blue,1,178,Standard,0,0,0,0,0,4.46
PAX036568,2024-04-10,4,DOH-SIN,Economy,Blue,1,235,Standard,0,0,0,0,0,2.6
PAX026789,2024-06-15,6,DOH-LHR,Economy,Gold,1,245,Gluten-Free,1,228,0,0,0,30.59
PAX017343,2024-06-10,6,DOH-LHR,Business,Silver,1,239,Gluten-Free,1,187,1,0,0,29.75
PAX038146,2024-02-12,2,DOH-SYD,Economy,Silver,1,538,Vegetarian,1,416,0,0,0,34.01
PAX007108,2024-02-01,2,DOH-DXB,Economy,Gold,0,0,Vegetarian,1,30,1,0,0,36.47
PAX020067,2024-03-05,3,DOH-JFK,Economy,Blue,0,0,Standard,0,0,0,0,0,2.9
PAX045934,2024-06-01,6,DOH-JFK,Business,Gold,1,341,Standard,1,256,1,1,0,34.41
PAX011580,2024-03-07,3,DOH-DXB,Economy,Blue,1,7,Standard,0,0,1,0,0,16.06
PAX029865,2024-11-21,11,DOH-SYD,Economy,Silver,1,498,Vegetarian,0,0,0,0,0,2.13
PAX035842,2024-09-03,9,DOH-BKK,Economy,Silver,1,225,Vegan,1,152,0,1,0,38.11
PAX045403,2024-03-25,3,DOH-DXB,Business,Silver,1,69,Halal,1,-24,1,0,0,33.91
PAX025356,2024-04-01,4,DOH-SYD,Economy,Silver,1,494,Kids,0,0,0,0,0,11.49
PAX023960,2024-05-24,5,DOH-JFK,Economy,Blue,0,0,Standard,0,0,0,1,0,8.19
PAX008859,2024-12-20,12,DOH-SIN,Business,Blue,1,269,Halal,0,0,0,0,0,10.56
PAX011642,2024-11-22,11,DOH-SIN,Economy,Blue,1,244,Standard,0,0,0,0,0,4.16
PAX038773,2024-12-14,12,DOH-LHR,First,Blue,1,270,Halal,1,205,1,0,0,26.61
PAX039191,2024-07-06,7,DOH-CDG,Economy,Silver,1,293,Standard,1,171,0,0,0,37.88
PAX016721,2024-01-04,1,DOH-BKK,Economy,Platinum,1,268,Halal,0,0,0,0,0,14.53
PAX006439,2024-02-06,2,DOH-JFK,Business,Silver,0,0,Standard,1,265,1,1,0,29.85
PAX014559,2024-06-30,6,DOH-CAI,Economy,Blue,0,0,Gluten-Free,0,0,0,0,0,9.46
PAX010309,2024-11-25,11,DOH-JFK,Economy,Blue,1,319,Standard,1,263,1,0,0,37.16
PAX044899,2024-04-24,4,DOH-DXB,Economy,Blue,1,38,Standard,1,52,0,0,0,30.64
PAX044730,2024-07-09,7,DOH-DXB,Economy,Blue,0,0,Standard,0,0,0,0,0,13.57
PAX002868,2024-08-15,8,DOH-LHR,Economy,Blue,1,255,Gluten-Free,0,0,0,0,0,13.72
PAX012409,2024-12-17,12,DOH-LHR,Business,Silver,1,273,Standard,1,239,1,1,0,27.24
PAX011858,2024-04-02,4,DOH-JFK,Business,Gold,1,319,Standard,1,255,0,0,0,30.27
PAX022038,2024-02-19,2,DOH-SIN,Economy,Blue,1,264,Standard,1,199,1,0,0,43.22
PAX011916,2024-12-06,12,DOH-BOM,Business,Blue,1,133,Vegetarian,0,0,1,1,0,5.33
PAX036669,2024-05-14,5,DOH-SIN,Economy,Blue,1,324,Vegetarian,1,201,1,0,0,44.45
PAX010263,2024-03-30,3,DOH-JFK,Economy,Blue,1,275,Standard,0,0,0,0,0,6.6
PAX015418,2024-08-20,8,DOH-CDG,Economy,Platinum,1,271,Halal,0,0,0,0,0,2.55
PAX012994,2024-08-30,8,DOH-BKK,Economy,Blue,0,0,Vegan,0,0,0,0,0,0.24
PAX021641,2024-05-13,5,DOH-DXB,Business,Gold,1,31,Standard,1,33,1,1,0,36.8
PAX029038,2024-09-03,9,DOH-LHR,Economy,Blue,1,233,Gluten-Free,1,208,1,0,0,38.72
PAX009272,2024-03-16,3,DOH-LHR,Business,Silver,1,261,Standard,0,0,1,0,0,3.32
PAX015000,2024-12-18,12,DOH-BKK,Business,Gold,1,214,Gluten-Free,0,0,1,1,0,2.22
PAX009755,2024-05-03,5,DOH-CAI,Economy,Silver,0,0,Vegetarian,1,48,1,0,0,39.94
PAX032338,2024-01-20,1,DOH-JFK,Economy,Gold,1,324,Vegetarian,0,0,0,1,0,9.0
PAX027708,2024-09-07,9,DOH-BKK,Economy,Gold,1,204,Vegan,0,0,0,0,0,6.89
PAX013890,2024-04-08,4,DOH-CDG,Business,Blue,1,276,Standard,0,0,0,1,0,2.01
PAX025719,2024-09-14,9,DOH-JFK,Economy,Gold,1,368,Standard,1,262,0,0,0,28.68
PAX008933,2024-04-13,4,DOH-LHR,Economy,Gold,1,282,Standard,1,250,1,0,0,42.73
PAX031667,2024-02-13,2,DOH-NRT,First,Gold,1,302,Standard,1,237,1,0,0,28.69
PAX036711,2024-06-17,6,DOH-BOM,Economy,Silver,0,0,Standard,1,131,0,1,0,35.19
PAX034450,2024-06-09,6,DOH-BKK,Business,Blue,1,240,Vegetarian,1,192,1,0,0,28.55
PAX037862,2024-05-06,5,DOH-NRT,Economy,Blue,1,264,Standard,0,0,0,0,0,9.24
PAX031594,2024-01-24,1,DOH-DXB,Economy,Gold,1,48,Standard,0,0,0,0,0,14.04
PAX021351,2024-07-31,7,DOH-LHR,Economy,Silver,1,293,Standard,0,0,0,0,0,13.91
PAX007083,2024-03-04,3,DOH-CDG,Business,Blue,1,332,Vegan,0,0,1,0,0,10.57
PAX019071,2024-05-17,5,DOH-LHR,Economy,Blue,1,251,Vegetarian,0,0,1,0,0,17.3
PAX011154,2024-11-13,11,DOH-BOM,Economy,Blue,0,0,Standard,0,0,1,1,0,8.94
PAX019898,2024-12-09,12,DOH-SIN,Economy,Blue,1,278,Gluten-Free,0,0,1,0,0,15.84
PAX028987,2024-07-26,7,DOH-JFK,First,Blue,0,0,Standard,1,277,1,0,0,38.97
PAX028568,2024-11-20,11,DOH-LHR,Business,Gold,1,266,Standard,0,0,0,0,0,6.48
PAX004410,2024-09-20,9,DOH-JFK,Economy,Blue,0,0,Vegetarian,0,0,0,1,0,13.8
PAX025227,2024-01-05,1,DOH-DXB,Economy,Silver,1,-13,Standard,1,62,0,1,1,383.45
PAX008331,2024-06-07,6,DOH-CDG,Economy,Silver,1,289,Gluten-Free,0,0,1,1,0,9.57
PAX003324,2024-02-14,2,DOH-BKK,Economy,Blue,1,225,Standard,0,0,0,1,0,5.46
PAX035197,2024-02-11,2,DOH-SIN,Economy,Blue,1,291,Standard,1,186,0,0,0,26.75
PAX020208,2024-03-02,3,DOH-SIN,Economy,Gold,0,0,Vegetarian,1,180,0,1,0,29.72
PAX047687,2024-07-17,7,DOH-BKK,Economy,Silver,1,226,Standard,1,178,0,0,0,29.32
PAX038749,2024-02-28,2,DOH-JFK,Economy,Gold,1,301,Halal,0,0,0,0,0,5.95
PAX004773,2024-10-15,10,DOH-SIN,First,Silver,1,290,Halal,1,201,1,1,0,27.1
PAX027927,2024-02-10,2,DOH-DXB,Business,Gold,1,16,Standard,0,0,1,0,0,1.46
PAX018553,2024-10-14,10,DOH-DXB,Business,Blue,1,19,Gluten-Free,1,28,1,0,0,27.16
PAX044511,2024-03-16,3,DOH-JFK,Economy,Blue,1,318,Standard,0,0,0,0,0,9.42
PAX017989,2024-03-06,3,DOH-BOM,Economy,Gold,0,0,Standard,0,0,0,0,0,0.51
PAX026825,2024-06-29,6,DOH-CDG,Economy,Silver,1,225,Vegetarian,0,0,1,0,0,12.14
PAX012177,2024-06-15,6,DOH-SYD,Economy,Blue,1,482,Vegan,0,0,0,0,0,14.78
PAX005951,2024-06-28,6,DOH-LHR,Economy,Silver,1,278,Gluten-Free,0,0,1,0,0,10.68
PAX037077,2024-01-23,1,DOH-BKK,Economy,Blue,1,236,Standard,0,0,1,0,0,19.03
PAX010868,2024-11-20,11,DOH-CDG,Economy,Blue,1,226,Standard,0,0,0,0,0,14.16
PAX032264,2024-02-06,2,DOH-BOM,Economy,Silver,1,101,Standard,1,74,0,0,0,29.38
PAX003288,2024-11-11,11,DOH-DXB,Economy,Blue,1,101,Standard,0,0,0,0,0,6.61
PAX006234,2024-08-14,8,DOH-BKK,Economy,Gold,0,0,Standard,0,0,0,1,0,2.4
PAX024539,2024-06-10,6,DOH-CDG,Business,Blue,1,263,Standard,1,186,1,1,0,29.94
PAX037802,2024-11-07,11,DOH-BKK,Economy,Blue,1,253,Standard,0,0,1,1,0,17.08
PAX008627,2024-07-09,7,DOH-DXB,Economy,Blue,1,60,Vegetarian,1,28,0,1,1,378.29
PAX040851,2024-09-05,9,DOH-DXB,Economy,Blue,1,52,Standard,0,0,1,1,0,8.55
PAX029045,2024-03-14,3,DOH-DXB,Business,Silver,1,44,Standard,0,0,1,0,0,8.35
PAX029368,2024-07-01,7,DOH-SYD,Economy,Blue,1,597,Standard,0,0,0,0,0,10.56
PAX008467,2024-08-09,8,DOH-CDG,Business,Blue,0,0,Halal,1,186,1,1,0,33.22
PAX030387,2024-10-06,10,DOH-BOM,Economy,Silver,0,0,Vegan,0,0,1,0,0,9.49
PAX010256,2024-04-25,4,DOH-SIN,First,Gold,1,260,Vegan,1,156,0,0,0,39.3
PAX019488,2024-06-07,6,DOH-SIN,Economy,Platinum,1,268,Standard,1,183,1,1,0,47.56
PAX037028,2024-06-12,6,DOH-CDG,Business,Blue,1,272,Halal,0,0,1,1,0,9.82
PAX038433,2024-11-23,11,DOH-LHR,Economy,Gold,1,287,Vegetarian,1,216,1,0,0,38.73
PAX010487,2024-04-05,4,DOH-DXB,Business,Silver,1,50,Kids,1,37,1,1,0,25.26
PAX004914,2024-08-26,8,DOH-DXB,Economy,Gold,0,0,Standard,0,0,0,0,0,2.98
PAX016358,2024-05-25,5,DOH-CAI,Economy,Blue,1,36,Standard,1,42,0,1,0,28.65
PAX036542,2024-03-21,3,DOH-SIN,Economy,Blue,0,0,Standard,1,205,0,0,0,26.87
PAX042308,2024-06-22,6,DOH-LHR,Business,Blue,1,274,Standard,1,217,1,0,0,26.47
PAX047256,2024-06-24,6,DOH-LHR,Business,Silver,1,287,Kids,1,171,1,1,1,375.81
PAX018362,2024-07-10,7,DOH-SIN,Economy,Blue,1,269,Standard,1,208,0,0,0,28.85
PAX040292,2024-01-25,1,DOH-JFK,Business,Blue,1,367,Gluten-Free,0,0,1,1,0,5.68
PAX014349,2024-06-21,6,DOH-CDG,Economy,Blue,1,253,Standard,0,0,0,1,0,7.55
PAX012414,2024-01-29,1,DOH-BKK,Business,Blue,0,0,Standard,1,191,1,0,0,36.52
PAX032927,2024-11-28,11,DOH-JFK,Business,Silver,1,323,Standard,0,0,0,0,0,14.76
PAX007709,2024-02-26,2,DOH-CDG,Economy,Gold,1,271,Standard,0,0,1,1,0,14.06
PAX028783,2024-11-08,11,DOH-CDG,Business,Silver,1,282,Standard,1,197,0,0,0,38.49
PAX022956,2024-08-20,8,DOH-SIN,Economy,Blue,1,270,Standard,0,0,1,0,0,13.24
PAX017792,2024-08-29,8,DOH-CDG,Economy,Gold,1,253,Standard,1,160,0,1,1,383.52
PAX008368,2024-05-11,5,DOH-BKK,Economy,Gold,1,246,Standard,0,0,0,0,0,4.87
PAX033454,2024-03-30,3,DOH-CDG,Business,Blue,1,304,Standard,0,0,1,1,1,353.71
PAX020095,2024-08-01,8,DOH-SIN,Business,Blue,1,264,Vegetarian,1,162,1,0,0,26.12
PAX027257,2024-12-27,12,DOH-NRT,Business,Blue,1,262,Gluten-Free,0,0,1,0,0,4.94
PAX020558,2024-06-07,6,DOH-BOM,Economy,Silver,1,100,Gluten-Free,0,0,0,1,0,11.02
PAX007431,2024-04-09,4,DOH-CDG,Economy,Blue,1,228,Vegetarian,1,200,1,0,0,38.82
PAX026705,2024-09-03,9,DOH-NRT,Economy,Silver,1,357,Standard,0,0,1,0,0,18.54
PAX017806,2024-04-14,4,DOH-LHR,First,Blue,1,297,Vegetarian,1,225,1,0,0,25.0
PAX041794,2024-03-22,3,DOH-CDG,Economy,Platinum,1,186,Standard,0,0,0,0,0,4.07
PAX027637,2024-11-24,11,DOH-JFK,Economy,Silver,0,0,Standard,0,0,0,1,0,12.47
PAX014789,2024-05-19,5,DOH-CAI,Economy,Blue,0,0,Standard,0,0,1,1,0,19.3
PAX041219,2024-05-21,5,DOH-NRT,Economy,Blue,1,323,Standard,0,0,0,1,0,4.57
PAX001725,2024-07-14,7,DOH-BOM,Business,Silver,1,117,Standard,0,0,1,0,0,8.35
PAX037369,2024-05-09,5,DOH-JFK,Business,Blue,1,307,Vegetarian,1,267,1,0,0,34.36
PAX030558,2024-01-31,1,DOH-SYD,Economy,Silver,1,488,Standard,0,0,0,0,0,10.21
PAX043689,2024-08-06,8,DOH-SYD,Economy,Blue,1,473,Vegan,0,0,1,1,0,11.63
PAX001332,2024-02-02,2,DOH-CAI,Economy,Blue,0,0,Standard,0,0,1,0,0,11.09
PAX039720,2024-01-07,1,DOH-NRT,Economy,Blue,1,314,Standard,0,0,0,1,0,2.71
PAX025141,2024-12-08,12,DOH-BOM,Business,Silver,1,102,Standard,1,106,0,0,0,37.98
PAX044934,2024-08-30,8,DOH-SIN,Economy,Silver,1,264,Standard,0,0,0,1,0,9.18
PAX022084,2024-09-04,9,DOH-CDG,Economy,Silver,1,285,Gluten-Free,0,0,1,0,0,17.23
PAX044117,2024-01-12,1,DOH-CDG,Economy,Gold,1,247,Standard,1,210,1,1,0,35.18
PAX018143,2024-01-01,1,DOH-LHR,Economy,Gold,1,271,Standard,1,203,0,0,0,38.88
PAX003493,2024-05-13,5,DOH-SYD,Economy,Blue,0,0,Standard,0,0,1,0,0,17.23
PAX001203,2024-09-08,9,DOH-BOM,Economy,Gold,1,185,Standard,0,0,0,1,1,359.89
PAX042686,2024-06-05,6,DOH-BKK,Economy,Blue,0,0,Standard,0,0,0,0,0,7.78
PAX040104,2024-01-01,1,DOH-JFK,First,Blue,1,357,Halal,1,273,1,1,0,32.22
PAX015717,2024-05-26,5,DOH-LHR,Economy,Silver,1,231,Standard,0,0,1,0,0,14.5
PAX029175,2024-09-11,9,DOH-JFK,Economy,Blue,1,328,Standard,0,0,0,0,0,11.73
PAX019847,2024-06-17,6,DOH-NRT,Economy,Gold,1,288,Standard,0,0,1,1,0,21.03
PAX043180,2024-11-27,11,DOH-LHR,Economy,Blue,1,282,Vegetarian,0,0,1,0,0,21.65
PAX035252,2024-04-02,4,DOH-SIN,Economy,Blue,1,192,Standard,0,0,0,0,0,2.83
PAX012052,2024-09-12,9,DOH-DXB,Economy,Silver,0,0,Standard,0,0,0,0,0,11.66
PAX022065,2024-08-22,8,DOH-SYD,Business,Silver,1,496,Vegan,0,0,1,0,0,4.89
PAX025032,2024-05-04,5,DOH-LHR,Economy,Gold,1,312,Standard,0,0,0,0,0,3.24
PAX006905,2024-04-15,4,DOH-CDG,Economy,Silver,0,0,Standard,0,0,1,0,0,10.31
PAX008219,2024-05-22,5,DOH-DXB,First,Platinum,1,36,Standard,0,0,1,1,0,9.04
PAX011129,2024-05-27,5,DOH-BKK,Economy,Blue,1,253,Halal,0,0,0,0,0,5.6
PAX028565,2024-06-12,6,DOH-CDG,Business,Gold,1,260,Halal,1,208,0,0,0,26.43
PAX018658,2024-07-11,7,DOH-JFK,Business,Blue,1,347,Standard,1,226,1,0,0,36.64
PAX046955,2024-08-17,8,DOH-NRT,Economy,Blue,1,273,Standard,0,0,1,0,0,12.97
PAX038188,2024-01-12,1,DOH-DXB,Economy,Blue,0,0,Vegetarian,1,16,1,0,0,37.0
PAX017703,2024-07-25,7,DOH-BKK,Economy,Gold,1,203,Vegan,0,0,0,0,0,0.95
PAX034380,2024-01-13,1,DOH-BKK,Business,Blue,1,219,Standard,1,177,0,0,0,32.6
PAX001465,2024-07-05,7,DOH-LHR,Economy,Blue,1,276,Standard,0,0,0,1,0,10.14
PAX008246,2024-10-10,10,DOH-SIN,Economy,Silver,1,249,Vegetarian,0,0,0,0,0,7.74
PAX012440,2024-12-01,12,DOH-JFK,Economy,Gold,1,299,Standard,0,0,0,0,0,3.43
PAX012400,2024-09-01,9,DOH-SIN,Business,Platinum,1,204,Halal,1,249,1,0,0,38.23
PAX036124,2024-02-18,2,DOH-JFK,Economy,Blue,1,374,Halal,0,0,1,0,0,13.23
PAX020313,2024-05-13,5,DOH-LHR,Economy,Gold,1,298,Kids,0,0,0,1,1,360.51
PAX045985,2024-01-03,1,DOH-BOM,Economy,Blue,0,0,Standard,0,0,1,1,0,20.77
PAX015207,2024-01-19,1,DOH-CDG,Business,Gold,1,307,Standard,0,0,0,0,0,14.11
PAX043031,2024-02-07,2,DOH-DXB,Economy,Blue,1,2,Halal,1,17,0,0,0,25.32
PAX040298,2024-05-05,5,DOH-LHR,Economy,Silver,0,0,Standard,0,0,1,0,0,11.25
PAX030857,2024-05-20,5,DOH-JFK,Economy,Blue,1,351,Standard,0,0,0,0,0,1.82
PAX011858,2024-03-09,3,DOH-CDG,First,Gold,0,0,Vegetarian,1,218,1,0,0,35.87
PAX015381,2024-05-29,5,DOH-NRT,Economy,Blue,1,313,Halal,0,0,0,0,0,5.95
PAX002376,2024-06-20,6,DOH-NRT,First,Silver,1,281,Kids,1,240,1,1,1,376.65
PAX039395,2024-09-17,9,DOH-SIN,Economy,Blue,1,245,Vegan,1,206,0,0,0,30.59
PAX017020,2024-05-25,5,DOH-LHR,Business,Blue,1,316,Gluten-Free,0,0,1,0,0,5.32
PAX040647,2024-09-13,9,DOH-BOM,Economy,Blue,1,102,Standard,0,0,1,0,0,22.43
PAX003792,2024-10-13,10,DOH-NRT,Economy,Blue,1,320,Standard,0,0,0,0,0,4.42
PAX035963,2024-09-04,9,DOH-LHR,Economy,Platinum,1,264,Halal,0,0,0,0,0,0.45
PAX010694,2024-09-14,9,DOH-DXB,First,Silver,0,0,Standard,1,31,0,0,0,26.98
PAX024223,2024-02-22,2,DOH-CDG,Economy,Gold,1,200,Vegetarian,0,0,1,1,0,8.11
PAX043489,2024-05-16,5,DOH-NRT,Economy,Silver,1,276,Vegan,1,234,0,0,0,31.3
PAX009978,2024-11-03,11,DOH-BOM,Economy,Blue,1,152,Gluten-Free,0,0,1,0,0,11.4
PAX031584,2024-08-31,8,DOH-SYD,First,Gold,1,548,Halal,1,400,1,0,0,39.97
PAX020570,2024-03-15,3,DOH-JFK,Economy,Blue,1,323,Standard,0,0,1,0,0,13.26
PAX000339,2024-11-05,11,DOH-DXB,Economy,Gold,0,0,Kids,0,0,0,0,0,7.51
PAX031512,2024-05-20,5,DOH-CDG,Economy,Gold,1,296,Vegetarian,0,0,1,0,0,12.32
PAX031034,2024-04-26,4,DOH-NRT,Economy,Platinum,1,325,Standard,1,250,0,0,0,25.86
PAX030167,2024-06-03,6,DOH-BKK,Economy,Blue,1,266,Standard,0,0,1,0,0,14.41
PAX010815,2024-03-30,3,DOH-SYD,Economy,Silver,1,495,Standard,0,0,0,0,0,0.4
PAX039863,2024-01-02,1,DOH-SIN,Economy,Silver,1,278,Standard,0,0,0,1,1,351.56
PAX005399,2024-04-09,4,DOH-NRT,Business,Blue,1,332,Standard,1,267,1,0,0,28.31
PAX037120,2024-12-19,12,DOH-SYD,Business,Gold,0,0,Standard,1,399,1,0,0,26.65
PAX008205,2024-08-25,8,DOH-LHR,Economy,Blue,1,289,Standard,0,0,0,0,0,11.06
PAX007344,2024-02-20,2,DOH-JFK,Economy,Platinum,1,302,Vegetarian,0,0,0,0,0,12.72
PAX004098,2024-05-12,5,DOH-LHR,First,Blue,0,0,Halal,1,216,1,0,0,35.38
PAX019216,2024-05-28,5,DOH-NRT,Economy,Platinum,1,345,Vegan,0,0,1,1,0,19.81
PAX008441,2024-05-07,5,DOH-BKK,Economy,Blue,1,271,Gluten-Free,0,0,1,0,0,18.42
PAX009372,2024-12-19,12,DOH-BOM,Business,Silver,1,110,Vegetarian,1,108,1,0,0,29.45
PAX016676,2024-11-15,11,DOH-CAI,Economy,Silver,0,0,Standard,0,0,1,1,0,16.37
