review_id,year,seat_type,type_of_traveller,route,overall_rating_10,sentiment_score,top_complaint,frequency,rank
1707,2017,Economy Class,Solo Leisure,Munich to Bangkok via Doha,10,0.8,strange snacks (plastic-like),1,4
1708,2017,Economy Class,Solo Leisure,Sofia to Abu Dhabi via Doha,3,-0.8,"missed connection, delayed flight",1,4
1709,2017,Economy Class,Family Leisure,Istanbul to Cape Town via Doha,5,-0.3,"old plane, broken screens, poor ife",1,4
1711,2017,Economy Class,Family Leisure,Ho Chi Minh City to Copenhagen via Doha,8,0.7,night-sandwich inedible,1,4
1713,2017,Economy Class,Solo Leisure,Edinburgh to Bangkok via Doha,5,0.1,wi-fi didn't work.,1,4
1714,2017,First Class,Business,Doha to Riyadh,9,0.9,left late but who cares,1,4
1715,2017,Economy Class,Business,Phnom Penh to Manchester via Doha,7,-0.3,in-flight entertainment system problems,1,4
1716,2017,Economy Class,Solo Leisure,Luxor to London via Doha,3,-0.75,customer service slow and misleading,1,4
1717,2017,Economy Class,Business,Paris to Kolkata via Doha,1,-0.8,"limited food options, no amenities",1,4
1718,2017,Economy Class,Solo Leisure,London to Khartoum via Doha,7,-0.3,food in general was a let down,1,4
1719,2017,Economy Class,Couple Leisure,London to Auckland via Doha,1,-0.8,"seat broken, poor service",1,4
1720,2017,Business Class,Solo Leisure,Jakarta to Doha,4,0.6,"wish they would stock pyjamas with a suitable size for passengers, stock more small size!",1,4
1721,2017,Business Class,Couple Leisure,Cairo to Doha,9,0.8,a330-300 very cramped and no storage space,1,4
1724,2017,Business Class,Solo Leisure,Cape Town to London via Doha,9,0.8,boarding was a little slow,1,4
1725,2017,Business Class,Solo Leisure,Phuket to Manchester via Doha,5,-0.8,"unreturned calls, nightmare upgrade process",1,4
1726,2017,Economy Class,Solo Leisure,Dammam to Kozhikode via Doha,9,0.8,"no entertainment, wrong food",1,4
1727,2017,Business Class,Solo Leisure,Colombo to Doha,5,-0.6,seats not as comfy as expected,1,4
1729,2017,Economy Class,Solo Leisure,TXL to DPS via DOH,2,-0.8,cramped seat configuration and long queues,1,4
1730,2017,Economy Class,Family Leisure,Dubai to Amritsar via Doha,7,0.2,meal served not up to 5 star mark,1,4
1731,2017,Economy Class,Family Leisure,Amritsar to Dubai via Doha,7,-0.2,"boarding not zone wise, no greetings from crew.",1,4
1736,2017,Economy Class,Family Leisure,Munich to Colombo via Doha,7,0.7,big delay,1,4
1738,2017,Business Class,Couple Leisure,Madrid to Manila via Doha,10,-0.3,"delayed iberia flight, missed bags",1,4
1739,2017,Economy Class,Family Leisure,Vienna to Doha,7,0.6,insufficient drinks offered,1,4
1741,2017,Business Class,Business,Ho Chi Minh City to Pnom Penh,8,0.7,no food provided on short flight,1,4
1742,2017,Business Class,Solo Leisure,Venice to Bangkok via Doha,9,0.8,awful coffee,1,4
1744,2017,Business Class,Couple Leisure,CRK to MAD via DOH,9,-0.2,"seat assignment glitch, lounge quality, boarding chaos",1,4
1745,2017,Business Class,Business,Bangkok to Baku via Doha,3,-0.75,"food allergic reaction, poor lounges",1,4
1748,2017,Business Class,Couple Leisure,Doha to Frankfurt,9,0.75,boarding procedure was not good.,1,4
1751,2017,Economy Class,Family Leisure,Birmingham to Cape Town via Doha,6,0.3,"ife touch screen sluggish, children's meals drab",1,4
1752,2017,Economy Class,Couple Leisure,BCN to BKK via DOH,5,-0.6,b773 cabin is seriously cramped,1,4
1754,2017,Business Class,Solo Leisure,Colombo to Doha,8,-0.2,long check-in time,1,4
1755,2017,Business Class,Solo Leisure,Cape Town to Milan via Doha,8,0.4,"bad level of comfort, the seat was hard",1,4
1757,2017,Economy Class,Solo Leisure,New York to Bangkok via Doha,3,-0.8,food was among the worst i've had,1,4
1760,2017,Business Class,Solo Leisure,Doha to Munich,2,-0.8,"toilets were messy, service below par",1,4
1761,2017,Business Class,Couple Leisure,Kuala Lumpur to London via Doha,9,0.8,30 minutes holding before landing at heathrow.,1,4
1762,2017,Business Class,Solo Leisure,DOH to JFK,7,-0.75,"child upgrade made a scene, seats are old and uncomfortable",1,4
1763,2017,Business Class,Solo Leisure,Brussels to Singapore via Doha,8,0.6,"average food, doha lounge lacks soul",1,4
1764,2017,Business Class,Solo Leisure,KUL to CPH via DOH,9,0.7,charity request intrusive and disrespectful,1,4
1765,2017,Business Class,Solo Leisure,Zurich to Doha,8,0.8,screens not touch screens,1,4
1766,2017,Business Class,Solo Leisure,Doha to Colombo,7,0.7,flight left 50 minutes late due to medical emergency.,1,4
1767,2017,Economy Class,Solo Leisure,Colombo to London via Doha,7,0.3,late departure due to thunderstorm,1,4
1768,2017,Economy Class,Couple Leisure,Hong Kong to Madrid via Doha,9,0.8,flight was late,2,3
1769,2017,Economy Class,Couple Leisure,Madrid to Hong Kong via Doha,8,0.3,flight attendant seems to be flying for the first time.,1,4
1770,2017,Economy Class,Family Leisure,Bangkok to Frankfurt via Doha,10,0.85,flight was overbooked and late,1,4
1774,2017,Economy Class,Family Leisure,Riyadh to Doha,9,0.8,flight was a little delayed,1,4
1776,2017,Economy Class,Solo Leisure,Frankfurt to Windhoek via Doha,5,-0.6,food was horrible.,1,4
1778,2017,Economy Class,Business,Copenhagen to Kuala Lumpur via Doha,10,0.9,"lounge used in cph is the aspire, which is rubbish",1,4
1779,2017,Business Class,Business,BKK to CPH via DOH,9,0.75,food and drinks kept good standards though have slipped a little bit.,1,4
1780,2017,Economy Class,Solo Leisure,DPS to LHR via DOH,10,0.8,meals are rather small,1,4
1781,2017,Economy Class,Business,London to Lahore via Doha,7,0.3,a320 from islamabad to doha delayed by 2.5 hours,1,4
1783,2017,Business Class,Couple Leisure,LHR to SIN via DOH,5,-0.7,"poor breakfast service, high cabin temperature",1,4
1784,2017,Economy Class,Couple Leisure,Krabi to Munich via Doha,5,-0.7,"no usb connection, uncomfortable seats",1,4
1785,2017,Business Class,Couple Leisure,Amsterdam to Bangkok via doha,9,0.75,"too many guests, can't give good service!",1,4
1791,2017,Economy Class,Family Leisure,Medina to Istanbul via Doha,8,0.8,"flight overbooked, delayed boarding",2,3
1793,2017,Economy Class,Family Leisure,Madrid to Taif via Doha,4,-0.2,son not allowed in lounge despite being minor,1,4
1794,2017,Economy Class,Family Leisure,Taif to Madrid via Doha,10,0.8,old a320 with no ife,1,4
1795,2017,Economy Class,Family Leisure,CPH to BKK via DOH,5,-0.8,"prebooked seats given to others, delayed flight, lost luggage",1,4
1796,2017,Economy Class,Solo Leisure,Geneva to Johannesburg via Doha,1,-0.8,missed connecting flight in doha due to late departure,1,4
1797,2017,Economy Class,Solo Leisure,Brussels to Singapore via Doha,2,-0.8,"technical problem, no information, long wait",1,4
1798,2017,Business Class,Couple Leisure,Johannesburg to Doha,9,0.8,food as i expected better in business class,1,4
1801,2017,Economy Class,Family Leisure,Paris CDG to Doha,9,0.9,free wi-fi was horrible.,1,4
1803,2017,Business Class,Couple Leisure,Frankfurt to Cape Town via Doha,10,0.8,restricted and slow wifi on board,1,4
1805,2017,Economy Class,Solo Leisure,LHR to CMB via DOH,8,0.7,next flight cabin service not as good,1,4
1806,2017,Economy Class,Family Leisure,EZE to SIN via DOH,2,-0.8,terrible service at doha airport,1,4
1807,2017,Economy Class,Solo Leisure,MAN to SIN via DOH,8,0.7,flight delayed by almost 3 hours,1,4
1809,2017,Economy Class,Solo Leisure,KUL to LHR via DOH,8,0.8,wifi connection not working,1,4
1810,2017,Business Class,Solo Leisure,EDI to KUL via DOH,9,0.8,wifi and ipod connection not working,1,4
1811,2017,Economy Class,Couple Leisure,SVO to DPS via DOH,4,-0.3,cabin too cold for hours,1,4
1813,2017,Business Class,Couple Leisure,BCN to ADL via DOH,6,-0.7,ground staff at barcelona were unhelpful and left passengers waiting,1,4
1814,2017,Business Class,Solo Leisure,CPH to BKK via DOH,7,-0.2,huge downfall in baggage transfer service,1,4
1815,2017,Economy Class,Couple Leisure,TUN to NRT via DOH,9,0.8,economy seats aren't the widest in the industry and can be an issue after couple of hours.,1,4
1816,2016,Business Class,Couple Leisure,OSL to BKK via DOH,8,0.8,free wi-fi not available for business passengers and elites.,1,4
1818,2016,Economy Class,Couple Leisure,PER to LHR via DOH,6,0.6,stingy with alcoholic drinks,1,4
1820,2016,Economy Class,Family Leisure,AMM to DOH,6,-0.6,stroller not provided on time,1,4
1821,2016,Economy Class,Couple Leisure,PER to MUC via DOH,6,-0.2,"food not tasty, breakfast bad",1,4
1822,2016,Business Class,Couple Leisure,VCE to DOH,4,-0.2,no filet available,1,4
1823,2016,Economy Class,Business,DEL to EDI via DOH,8,0.2,"seat comfort issues, lack of support",1,4
1824,2016,Business Class,Business,ARN to BKK via DOH,8,0.3,frequent time changes and inconvenience,1,4
1827,2016,Economy Class,Solo Leisure,KUL to AUH via DOH,7,0.6,"food, small portion for long flight",1,4
1828,2016,Business Class,Solo Leisure,MAN to GOI via DOH,8,0.8,narrow a321 on doha to goa leg,1,4
1829,2016,Business Class,Business,LHR to BKK via DOH,9,0.75,staff service was slow during meal times and forgot wine order twice,1,4
1830,2016,Business Class,Solo Leisure,LHR to HKT via DOH,8,0.8,limited dining options in doha lounge,1,4
1833,2016,Business Class,Solo Leisure,HKT to BRUvia DOH,5,-0.6,"chaotic luggage and immigration checks, narrow seat",1,4
1834,2016,Economy Class,Couple Leisure,AMS to DPS via DOH,6,-0.6,food was terrible,4,1
1835,2016,Business Class,Couple Leisure,HKT to CPH via DOH,9,0.85,thai airways lounge in hkt an absolute disgrace,1,4
1836,2016,Business Class,Solo Leisure,MAN to BKK via DOH,10,0.8,seats in business slightly uncomfortable,1,4
1837,2016,Economy Class,Solo Leisure,AUH to PER via DOH,7,-0.3,frequent bumps by passing traffic,1,4
1839,2016,Economy Class,Solo Leisure,JNB to DXB via DOH,9,0.65,leg room is limited for window seats,1,4
1842,2016,Business Class,Couple Leisure,CPH to DOH,10,0.8,ife system cumbersome and not intuitive,1,4
1843,2016,Business Class,Solo Leisure,DOH to FRA,6,-0.6,"overhead bins too low, difficult to use.",1,4
1845,2016,Business Class,Business,JFK to MCT via DOH,8,0.6,"cabin crew disappeared, children misbehaved",1,4
1846,2016,Economy Class,Solo Leisure,SIN to AMM via DOH,6,0.3,wifi not working on any flight,1,4
1847,2016,Economy Class,Business,ARN to DOH,7,0.8,seating was very tight,1,4
1850,2016,Economy Class,Solo Leisure,HEL to MEL via DOH,8,0.7,"something stuck in audio jacks, entertainment lagging",1,4
1853,2016,Business Class,Business,SIN to JRO via DOH,4,0.1,"group bumped, services tardy",1,4
1854,2016,Business Class,Solo Leisure,CMB to CAI via DOH,9,0.8,no meat-dishes offered on outbound flight,1,4
1855,2016,Economy Class,Solo Leisure,MNL to LHR via DOH,1,-0.8,charged for changed flight without permission,1,4
1857,2016,Economy Class,Solo Leisure,DOH to KUL,3,-0.75,flight delay and lack of communication,1,4
1858,2016,Business Class,Couple Leisure,PER to BCN via DOH,9,0.7,"stuck seat divider, warm cabin",1,4
1860,2016,Economy Class,Couple Leisure,PVG to MAD via DOH,7,-0.3,"cramped seats on b777, delayed meal service",1,4
1862,2016,Economy Class,Couple Leisure,MUC to BKK via DOH,9,0.8,1h delay on one flight,1,4
1863,2016,Business Class,Couple Leisure,SIN to FCO via SIN,7,-0.6,"flights switched to b787, limited seat storage.",1,4
1866,2016,Economy Class,Business,IKA to CDG via DOH,6,-0.7,staff didn't behave patiently enough,1,4
1869,2016,Economy Class,Couple Leisure,BOM to ATL via DOH,6,0.6,issues with cabin crew and food timing,1,4
1871,2016,Economy Class,Couple Leisure,LAX to JNB via DOH,5,-0.7,"food service was meager, snacks nearly non-existent.",1,4
1872,2016,Economy Class,Couple Leisure,PER to VCE via DOH,7,-0.3,"seats changed without notice, causing frustration",1,4
1873,2016,Economy Class,Solo Leisure,TXL to CGK via DOH,3,-0.3,"unfriendly check-in staff, forgot meal request",1,4
1874,2016,Business Class,Solo Leisure,AMM to KUL via DOH,6,-0.3,late departure and average food,1,4
1875,2016,Economy Class,Solo Leisure,BRU to NRT via DOH,1,-0.8,"poor seat pitch, food quality, cabin temperature",1,4
1876,2016,Economy Class,Solo Leisure,DOH to PHL,9,0.8,paid inflight wifi didn't work well,1,4
1877,2016,Business Class,Couple Leisure,ADL to BCN via DOH,10,0.8,a350 seat not fully reclining,1,4
1878,2016,Economy Class,Solo Leisure,KHI to LHR via DOH,9,0.8,free wifi only for 15 mins,1,4
1880,2016,Business Class,Couple Leisure,SYD to ATH via DOH,2,-0.8,"seat stuck, no sleep",1,4
1884,2016,Economy Class,Solo Leisure,BRU to NRT via DOH,6,0.3,awful seats on the boeing 787,1,4
1885,2016,Economy Class,Family Leisure,CPH to SIN via DOH,10,0.85,only 15min free wi-fi onboard,1,4
1888,2016,Economy Class,Couple Leisure,ZAG to PER via DOH,3,-0.8,3 seats too small for comfort,1,4
1889,2016,Economy Class,Business,ATH to JNB via DOH,8,0.8,very strict application of baggage weight limits,1,4
1890,2016,Economy Class,Couple Leisure,KUL to TXL via DOH,8,0.2,delayed boarding that was simply unacceptable,1,4
1891,2016,Economy Class,Solo Leisure,BRU to DAR via DOH,6,-0.3,services in the airports a real mess,1,4
1893,2016,Economy Class,Business,BCN to MNL via DOH,10,0.8,delay due to bad weather,1,4
1895,2016,Economy Class,Solo Leisure,DXB to KUL via DOH,1,-0.8,serious lack of communication,1,4
1898,2016,Economy Class,Solo Leisure,BCN to BKK via DOH,8,0.6,food could be better,1,4
1899,2016,Economy Class,Family Leisure,MUC to KUL via DOH,5,-0.75,"long check-in, overbooked, missed connecting flight",1,4
1900,2016,Business Class,Solo Leisure,DOH to LHR,9,0.8,horrible wi-fi connection,1,4
1902,2016,Economy Class,Couple Leisure,BKK to EDI via DOH,8,0.7,food quality deteriorated,1,4
1903,2016,Economy Class,Business,BCN to HKG via DOH,8,0.8,entertainment boxes under front seats,1,4
1905,2016,Economy Class,Couple Leisure,LHR to MLE via DOH,3,-0.2,narrow seat with no legroom,1,4
1907,2016,Business Class,Couple Leisure,LHR to DPS via DOH,9,0.85,onboard wifi on both airlines is quite useless,1,4
1908,2016,Business Class,Couple Leisure,SAO to PER via DOH,6,0.1,seats were not that comfortable.,1,4
1909,2016,Business Class,Couple Leisure,DOH to KUL,8,-0.3,2-year-old toddler screaming nonstop,1,4
1910,2016,Economy Class,Couple Leisure,AUH to LHR via DOH,8,0.7,"inadequate boarding desk provision, bus at doha",1,4
1911,2016,Business Class,Solo Leisure,HAN to CPH via BKK / DOH,8,0.8,"intrusive, repetitive announcements",1,4
1913,2016,Economy Class,Solo Leisure,BKK to BCN via DOH,9,0.8,meals were worse than expected,1,4
1914,2016,Business Class,Business,JNB to ATH via DOH,9,0.85,inflight wi-fi not available,1,4
1915,2016,Business Class,Business,FRA to DWC via DOH,10,0.9,no wifi,1,4
1916,2016,Economy Class,Solo Leisure,SIN to ZRH via DOH,8,0.7,airport hotel not provided during long transfer,1,4
1917,2016,Economy Class,Couple Leisure,LHR to BKK via DOH,3,-0.8,staff weren't being helpful,1,4
1918,2016,Business Class,Couple Leisure,CMB to JFK via DOH,10,0.9,no wi-fi on b777-200lr,1,4
1919,2016,Economy Class,Solo Leisure,SYD to WAW via DOH,7,0.3,food of good quality but in minuscule amounts,1,4
1921,2016,Business Class,Solo Leisure,FRA to DOH,2,-0.7,"plane change without notification, massage function issue",1,4
1923,2016,Business Class,Solo Leisure,TIF to BKK via DOH,9,0.8,qatar business lounge at hamad airport was dry (no alcohol),1,4
1924,2016,Economy Class,Family Leisure,MAN to ISB via DOH,9,0.8,poor quality rice and spicy curry for dinner,1,4
1925,2016,Economy Class,Business,DOH to ORD,2,-0.8,security screening process was long and humiliating,1,4
1926,2016,Economy Class,Solo Leisure,ZRH to DOH,8,0.7,"food quality, quantity and presentation",1,4
1927,2016,Economy Class,Couple Leisure,WAW to CMB via DOH,4,-0.8,changes in service and quality for the worse,1,4
1928,2016,Business Class,Solo Leisure,DFW to CPT via DOH,9,0.4,"service felt a bit robotic, entertainment system did not work",1,4
1930,2016,Business Class,Business,DOH to LAX,6,-0.3,"gate was a free for all, incredibly hot",1,4
1931,2016,Economy Class,Business,MAN to HAN via DOH,9,0.3,"2 hour delay, missed connection",1,4
1932,2016,Business Class,Solo Leisure,BKK to MAN via DOH,6,0.3,pay for snacks in lounge,1,4
1933,2016,Economy Class,Family Leisure,ARN to SIN via DOH,8,0.75,"wifi was not free, and the price was very high",1,4
1935,2016,Business Class,Solo Leisure,PSA to AKL via DOH,1,-0.7,asked to pay additional charge,1,4
1937,2016,Business Class,Solo Leisure,BAH to MEL via DOH,6,-0.3,qatar airways on the ground were found wanting,1,4
1938,2016,Business Class,Solo Leisure,DOH to SYD,4,-0.8,"uncomfortable seat, poor food",1,4
1939,2016,Business Class,Solo Leisure,MUC to DOH,6,-0.3,"seat in last row, noisy",1,4
1940,2016,Business Class,Business,DOH to PVG,6,-0.8,"no bedding, fa unfriendly",1,4
1941,2016,Business Class,Couple Leisure,PSA to AKL via DOH,1,-0.9,"flight cancelled without notice, forced to pay extra",1,4
1942,2016,Business Class,Family Leisure,MUC to AKL via DOH,1,-0.9,qatar airways does not follow conditions of carriage,1,4
1944,2016,Economy Class,Solo Leisure,DPS to CPH via DOA,5,-0.3,new seat layout was a nightmare,1,4
1945,2016,Business Class,Solo Leisure,PVG to LHR via DOH,6,-0.7,"seat not comfy, food tasted dull",1,4
1946,2016,Economy Class,Solo Leisure,CDG to KUL via DOH,9,0.75,small portions of food,1,4
1947,2016,Economy Class,Solo Leisure,HAN to CPH via BKK and DOH,8,0.3,disastrous seat comfort in 787,1,4
1948,2016,Economy Class,Family Leisure,CGK to IST via DOH,7,0.2,"tight legroom, cramped seating",1,4
1949,2016,Economy Class,Couple Leisure,CDG to GOI via DOH,3,-0.8,"poor service by crew, food below expectations",1,4
1951,2016,Business Class,Business,PHL to KWI via DOH,7,-0.8,"bag not transferred, no one to greet at doh",1,4
1954,2016,Economy Class,Solo Leisure,LHR to PER via DOH,9,0.8,food - ok but hot food quite cold on some flights.,1,4
1956,2016,Business Class,Business,HKG to JNB via DOH,9,0.8,"dinner served too late, breakfast basic",1,4
