review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global,freq_within_type
64,2025-09-24,2025,9,Economy Class,Solo Leisure,Jeddah to Doha,United Kingdom,10,positive,0.9,impressed,positive,63,18,63
64,2025-09-24,2025,9,Economy Class,Solo Leisure,Jeddah to Doha,United Kingdom,10,positive,0.9,commend,positive,2,57,2
64,2025-09-24,2025,9,Economy Class,Solo Leisure,Jeddah to Doha,United Kingdom,10,positive,0.9,professional,positive,132,8,132
64,2025-09-24,2025,9,Economy Class,Solo Leisure,Jeddah to Doha,United Kingdom,10,positive,0.9,kind,positive,31,30,31
64,2025-09-24,2025,9,Economy Class,Solo Leisure,Jeddah to Doha,United Kingdom,10,positive,0.9,caring,positive,29,31,29
64,2025-09-24,2025,9,Economy Class,Solo Leisure,Jeddah to Doha,United Kingdom,10,positive,0.9,warmth,positive,3,56,3
65,2025-09-23,2025,9,Business Class,Business,Frankfurt to Bangkok via Doha,Thailand,5,mixed,-0.3,boarding,positive,5,54,5
65,2025-09-23,2025,9,Business Class,Business,Frankfurt to Bangkok via Doha,Thailand,5,mixed,-0.3,service,positive,129,10,129
65,2025-09-23,2025,9,Business Class,Business,Frankfurt to Bangkok via Doha,Thailand,5,mixed,-0.3,al safwa,positive,1,58,1
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,world class,positive,7,52,7
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,incredible,positive,13,46,13
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,brilliant,positive,17,42,17
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,professionals,positive,1,58,1
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,excellent,positive,309,1,309
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,efficient,positive,62,19,62
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,friendly,positive,259,3,259
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,comfortable,positive,304,2,304
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,private,positive,8,51,8
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,ahead,positive,6,53,6
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,friendly,positive,259,3,259
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,efficient,positive,62,19,62
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,private,positive,8,51,8
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,comfortable,positive,304,2,304
69,2025-09-07,2025,9,Economy Class,Family Leisure,Doha to Boston,United States,8,neutral,0.2,selected,positive,1,58,1
69,2025-09-07,2025,9,Economy Class,Family Leisure,Doha to Boston,United States,8,neutral,0.2,bulkhead,positive,1,58,1
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,fantastic,positive,74,16,74
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,extremely comfortable,positive,1,58,1
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,exceptional,positive,57,22,57
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,loyal,positive,1,58,1
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,incredible kindness,positive,1,58,1
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,compassion,positive,3,56,3
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,world-class airline,positive,1,58,1
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,truly cares,positive,1,58,1
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,impressed,positive,63,18,63
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,outstanding,positive,87,14,87
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,luxurious,positive,13,46,13
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,well beyond expectations,positive,1,58,1
74,2025-08-19,2025,8,Economy Class,Solo Leisure,Johannesburg to Vienna,South Africa,1,negative,-0.8,verified,positive,1,58,1
74,2025-08-19,2025,8,Economy Class,Solo Leisure,Johannesburg to Vienna,South Africa,1,negative,-0.8,correct,positive,2,57,2
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,comfort,positive,18,41,18
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,warm,positive,25,34,25
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,polished,positive,3,56,3
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,attentive,positive,127,11,127
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,greater,positive,1,58,1
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,delivered,positive,1,58,1
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,flawless,positive,16,43,16
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,smooth,positive,48,24,48
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,impeccable,positive,32,29,32
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,comfortable,positive,304,2,304
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,outstanding,positive,87,14,87
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,warm,positive,25,34,25
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,attentive,positive,127,11,127
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,caring,positive,29,31,29
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,excellent,positive,309,1,309
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,impressive,positive,25,34,25
79,2025-07-28,2025,7,Economy Class,Family Leisure,Bangkok to Cape Town via Doha,South Africa,3,negative,-0.8,wifi,positive,6,53,6
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,best,positive,119,12,119
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,love,positive,18,41,18
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,hospitality,positive,8,51,8
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,kindly,positive,3,56,3
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,organized,positive,8,51,8
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,free,positive,1,58,1
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,exceptional,positive,57,22,57
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,impressed,positive,63,18,63
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,helpful,positive,149,6,149
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,attentive,positive,127,11,127
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,comfortable,positive,304,2,304
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,professional,positive,132,8,132
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,good,positive,245,4,245
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,fabulous,positive,20,39,20
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,great,positive,197,5,197
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,attentive,positive,127,11,127
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,polite,positive,60,21,60
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,5 star,positive,5,54,5
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,smooth,positive,48,24,48
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,friendly,positive,259,3,259
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,swift,positive,7,52,7
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,dedicated,positive,5,54,5
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,thoughtfully designed,positive,3,56,3
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,restaurant-quality,positive,2,57,2
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,comfortable,positive,304,2,304
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,warm,positive,25,34,25
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,precise,positive,1,58,1
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,high standard,positive,11,48,11
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,comfortable,positive,304,2,304
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,standard,positive,7,52,7
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,reputation,positive,1,58,1
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,schedule,positive,1,58,1
87,2025-07-05,2025,7,Business Class,Business,Hong Kong to Sao Paulo via Doha,Hong Kong,2,negative,-0.8,none,positive,16,43,16
88,2025-07-04,2025,7,Economy Class,Solo Leisure,Doha to Bangkok,Germany,2,negative,-0.8,none,positive,16,43,16
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,good,positive,245,4,245
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,decent value,positive,1,58,1
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,hardworking,positive,3,56,3
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,superb,positive,57,22,57
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,smooth,positive,48,24,48
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,pleasure,positive,20,39,20
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,world class service,positive,1,58,1
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,best airline,positive,4,55,4
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,efficient professionals,positive,1,58,1
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,warm and personable,positive,1,58,1
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,excellent food,positive,1,58,1
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,clean restrooms,positive,1,58,1
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,outstanding,positive,87,14,87
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,great,positive,197,5,197
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,nice touch,positive,4,55,4
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,quick,positive,16,43,16
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,efficient,positive,62,19,62
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,friendly,positive,259,3,259
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,comfortable,positive,304,2,304
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,high standard,positive,11,48,11
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,fantastic,positive,74,16,74
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,well presented,positive,3,56,3
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,enjoyable,positive,26,33,26
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,check in fast,positive,1,58,1
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,friendly,positive,259,3,259
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,great,positive,197,5,197
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,outstanding,positive,87,14,87
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,special,positive,9,50,9
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,worked wonders,positive,1,58,1
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,highly recommended,positive,7,52,7
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,friendly,positive,259,3,259
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,efficient,positive,62,19,62
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,ahead of schedule,positive,1,58,1
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,excellent,positive,309,1,309
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,helpful,positive,149,6,149
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,amazing,positive,137,7,137
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,credit,positive,2,57,2
99,2025-06-05,2025,6,First Class,Family Leisure,Doha to Beirut,Qatar,7,neutral,0.2,early,positive,3,56,3
100,2025-05-29,2025,5,Economy Class,Solo Leisure,Perth to Warsaw via Doha,Australia,10,positive,0.95,exceptional,positive,57,22,57
100,2025-05-29,2025,5,Economy Class,Solo Leisure,Perth to Warsaw via Doha,Australia,10,positive,0.95,love,positive,18,41,18
100,2025-05-29,2025,5,Economy Class,Solo Leisure,Perth to Warsaw via Doha,Australia,10,positive,0.95,fabulous,positive,20,39,20
101,2025-05-21,2025,5,Economy Class,Couple Leisure,Auckland to London via Doha,New Zealand,10,positive,0.9,great,positive,197,5,197
101,2025-05-21,2025,5,Economy Class,Couple Leisure,Auckland to London via Doha,New Zealand,10,positive,0.9,definitely,positive,14,45,14
101,2025-05-21,2025,5,Economy Class,Couple Leisure,Auckland to London via Doha,New Zealand,10,positive,0.9,fantastic,positive,74,16,74
102,2025-05-19,2025,5,Economy Class,Couple Leisure,Prague to Cape Town via Doha,South Africa,6,mixed,-0.3,cabin service,positive,3,56,3
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,outstanding,positive,87,14,87
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,impeccable,positive,32,29,32
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,excellent,positive,309,1,309
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,comfortable,positive,304,2,304
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,super high class,positive,1,58,1
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,nice,positive,130,9,130
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,privacy,positive,14,45,14
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,excellent,positive,309,1,309
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,amazing,positive,137,7,137
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,outstanding,positive,87,14,87
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,top-notch,positive,5,54,5
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,warmth,positive,3,56,3
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,professionalism,positive,18,41,18
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,exceptional,positive,57,22,57
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,look forward,positive,2,57,2
108,2025-04-28,2025,4,Business Class,Couple Leisure,Doha to London Heathrow,Qatar,8,positive,0.7,amazing,positive,137,7,137
108,2025-04-28,2025,4,Business Class,Couple Leisure,Doha to London Heathrow,Qatar,8,positive,0.7,delicious,positive,61,20,61
