review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
65,2025-09-23,2025,9,Business Class,Business,Frankfurt to Bangkok via Doha,Thailand,5,mixed,-0.3,service,positive,129,10
65,2025-09-23,2025,9,Business Class,Business,Frankfurt to Bangkok via Doha,Thailand,5,mixed,-0.3,al safwa,positive,1,58
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,world class,positive,7,52
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,incredible,positive,13,46
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,brilliant,positive,17,42
66,2025-09-18,2025,9,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,Zambia,10,positive,0.9,professionals,positive,1,58
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,excellent,positive,309,1
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,efficient,positive,62,19
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,friendly,positive,259,3
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,comfortable,positive,304,2
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,private,positive,8,51
67,2025-09-14,2025,9,Business Class,Solo Leisure,Doha to Frankfurt,Germany,8,positive,0.6,ahead,positive,6,53
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,friendly,positive,259,3
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,efficient,positive,62,19
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,private,positive,8,51
68,2025-09-13,2025,9,Business Class,Solo Leisure,Bangkok to Doha,Germany,5,neutral,0.2,comfortable,positive,304,2
69,2025-09-07,2025,9,Economy Class,Family Leisure,Doha to Boston,United States,8,neutral,0.2,selected,positive,1,58
69,2025-09-07,2025,9,Economy Class,Family Leisure,Doha to Boston,United States,8,neutral,0.2,bulkhead,positive,1,58
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,fantastic,positive,74,16
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,extremely comfortable,positive,1,58
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,exceptional,positive,57,22
70,2025-09-02,2025,9,Business Class,Solo Leisure,Doha to London,United Kingdom,10,positive,0.9,loyal,positive,1,58
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,incredible kindness,positive,1,58
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,compassion,positive,3,56
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,world-class airline,positive,1,58
71,2025-09-01,2025,9,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Austria,10,positive,0.9,truly cares,positive,1,58
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,impressed,positive,63,18
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,outstanding,positive,87,14
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,luxurious,positive,13,46
72,2025-08-26,2025,8,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.95,well beyond expectations,positive,1,58
74,2025-08-19,2025,8,Economy Class,Solo Leisure,Johannesburg to Vienna,South Africa,1,negative,-0.8,verified,positive,1,58
74,2025-08-19,2025,8,Economy Class,Solo Leisure,Johannesburg to Vienna,South Africa,1,negative,-0.8,correct,positive,2,57
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,comfort,positive,18,41
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,warm,positive,25,34
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,polished,positive,3,56
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,attentive,positive,127,11
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,greater,positive,1,58
75,2025-08-18,2025,8,Business Class,Solo Leisure,Doha to Copenhagen,Iceland,10,positive,0.9,delivered,positive,1,58
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,flawless,positive,16,43
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,smooth,positive,48,24
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,impeccable,positive,32,29
76,2025-08-18,2025,8,Business Class,Solo Leisure,Goa to Doha,Iceland,10,positive,0.8,comfortable,positive,304,2
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,outstanding,positive,87,14
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,warm,positive,25,34
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,attentive,positive,127,11
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,caring,positive,29,31
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,excellent,positive,309,1
78,2025-08-04,2025,8,Economy Class,Family Leisure,Colombo to London via Doha,Sri Lanka,10,positive,0.95,impressive,positive,25,34
79,2025-07-28,2025,7,Economy Class,Family Leisure,Bangkok to Cape Town via Doha,South Africa,3,negative,-0.8,wifi,positive,6,53
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,best,positive,119,12
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,love,positive,18,41
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,hospitality,positive,8,51
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,kindly,positive,3,56
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,organized,positive,8,51
80,2025-07-26,2025,7,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Peru,10,positive,0.85,free,positive,1,58
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,exceptional,positive,57,22
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,impressed,positive,63,18
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,helpful,positive,149,6
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,attentive,positive,127,11
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,comfortable,positive,304,2
81,2025-07-21,2025,7,Business Class,Solo Leisure,Doha to Birmingham,United Kingdom,10,positive,0.95,professional,positive,132,8
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,good,positive,245,4
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,fabulous,positive,20,39
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,great,positive,197,5
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,attentive,positive,127,11
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,polite,positive,60,21
83,2025-07-16,2025,7,Business Class,Business,London to Doha,United Kingdom,9,positive,0.9,5 star,positive,5,54
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,smooth,positive,48,24
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,friendly,positive,259,3
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,swift,positive,7,52
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,dedicated,positive,5,54
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,thoughtfully designed,positive,3,56
84,2025-07-07,2025,7,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,France,10,positive,0.95,restaurant-quality,positive,2,57
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,comfortable,positive,304,2
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,warm,positive,25,34
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,precise,positive,1,58
85,2025-07-07,2025,7,Business Class,Solo Leisure,Copenhagen to Doha,Iceland,9,positive,0.7,high standard,positive,11,48
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,comfortable,positive,304,2
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,standard,positive,7,52
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,reputation,positive,1,58
86,2025-07-07,2025,7,Business Class,Solo Leisure,Doha to Goa,Iceland,9,positive,0.8,schedule,positive,1,58
87,2025-07-05,2025,7,Business Class,Business,Hong Kong to Sao Paulo via Doha,Hong Kong,2,negative,-0.8,none,positive,16,43
88,2025-07-04,2025,7,Economy Class,Solo Leisure,Doha to Bangkok,Germany,2,negative,-0.8,none,positive,16,43
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,good,positive,245,4
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,decent value,positive,1,58
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,hardworking,positive,3,56
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,superb,positive,57,22
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,smooth,positive,48,24
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,pleasure,positive,20,39
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,world class service,positive,1,58
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,best airline,positive,4,55
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,efficient professionals,positive,1,58
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,warm and personable,positive,1,58
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,excellent food,positive,1,58
92,2025-06-19,2025,6,Business Class,Solo Leisure,Kuwait to Miami via Doha,Kuwait,10,positive,0.9,clean restrooms,positive,1,58
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,outstanding,positive,87,14
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,great,positive,197,5
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,nice touch,positive,4,55
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,quick,positive,16,43
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,efficient,positive,62,19
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,friendly,positive,259,3
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,comfortable,positive,304,2
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,high standard,positive,11,48
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,fantastic,positive,74,16
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,well presented,positive,3,56
94,2025-06-17,2025,6,Business Class,Couple Leisure,Sydney to Doha,New Zealand,10,positive,0.9,enjoyable,positive,26,33
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,check in fast,positive,1,58
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,friendly,positive,259,3
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,great,positive,197,5
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,outstanding,positive,87,14
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,special,positive,9,50
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,worked wonders,positive,1,58
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,highly recommended,positive,7,52
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,friendly,positive,259,3
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,efficient,positive,62,19
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,ahead of schedule,positive,1,58
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,excellent,positive,309,1
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,helpful,positive,149,6
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,amazing,positive,137,7
98,2025-06-07,2025,6,Economy Class,Family Leisure,Seychelles to Gatwick via Doha,United Kingdom,10,positive,0.9,credit,positive,2,57
99,2025-06-05,2025,6,First Class,Family Leisure,Doha to Beirut,Qatar,7,neutral,0.2,early,positive,3,56
100,2025-05-29,2025,5,Economy Class,Solo Leisure,Perth to Warsaw via Doha,Australia,10,positive,0.95,exceptional,positive,57,22
100,2025-05-29,2025,5,Economy Class,Solo Leisure,Perth to Warsaw via Doha,Australia,10,positive,0.95,love,positive,18,41
100,2025-05-29,2025,5,Economy Class,Solo Leisure,Perth to Warsaw via Doha,Australia,10,positive,0.95,fabulous,positive,20,39
101,2025-05-21,2025,5,Economy Class,Couple Leisure,Auckland to London via Doha,New Zealand,10,positive,0.9,great,positive,197,5
101,2025-05-21,2025,5,Economy Class,Couple Leisure,Auckland to London via Doha,New Zealand,10,positive,0.9,definitely,positive,14,45
101,2025-05-21,2025,5,Economy Class,Couple Leisure,Auckland to London via Doha,New Zealand,10,positive,0.9,fantastic,positive,74,16
102,2025-05-19,2025,5,Economy Class,Couple Leisure,Prague to Cape Town via Doha,South Africa,6,mixed,-0.3,cabin service,positive,3,56
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,outstanding,positive,87,14
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,impeccable,positive,32,29
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,excellent,positive,309,1
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,comfortable,positive,304,2
104,2025-05-01,2025,5,Economy Class,Family Leisure,Athens to Phnom Penh via Doha,Greece,10,positive,0.9,super high class,positive,1,58
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,nice,positive,130,9
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,privacy,positive,14,45
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,excellent,positive,309,1
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,amazing,positive,137,7
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,outstanding,positive,87,14
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,top-notch,positive,5,54
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,warmth,positive,3,56
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,professionalism,positive,18,41
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,exceptional,positive,57,22
107,2025-04-29,2025,4,Economy Class,Business,Doha to Karachi,Uzbekistan,9,positive,0.9,look forward,positive,2,57
108,2025-04-28,2025,4,Business Class,Couple Leisure,Doha to London Heathrow,Qatar,8,positive,0.7,amazing,positive,137,7
108,2025-04-28,2025,4,Business Class,Couple Leisure,Doha to London Heathrow,Qatar,8,positive,0.7,delicious,positive,61,20
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,comfortable,positive,304,2
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,enjoyable,positive,26,33
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,thoughtfully designed,positive,3,56
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,well-executed,positive,1,58
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,sanctuary,positive,1,58
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,soft pillows,positive,1,58
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,duvet,positive,1,58
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,gourmet-quality meals,positive,1,58
110,2025-04-19,2025,4,Business Class,Business,Doha to Singapore,United Kingdom,10,positive,1.0,beautifully presented,positive,3,56
