review_id,review_date,year,month,reviewer_country,seat_type,type_of_traveller,route,aircraft,overall_rating_10,recommended,trip_verified,review_title,score_seat_comfort,score_cabin_staff,score_food_beverages,score_ife,score_ground_service,score_wifi,score_value_for_money,sentiment_overall,sentiment_score,emotion_primary,is_sarcastic,sarcasm_flag_reason,theme_seat_comfort,theme_cabin_crew,theme_food_beverage,theme_ife,theme_wifi,theme_lounge,theme_boarding,theme_cleanliness,theme_value,theme_punctuality,top_complaint,top_praise,competitor_mentioned,competitor_name,competitor_sentiment,would_rebook_signal,service_recovery_mentioned,loyalty_program_mentioned,positive_keywords,negative_keywords,product_implications
56,2025-10-19,2025,10,Saudi Arabia,Economy Class,Business,Medina to Amsterdam via Doha,A321,5,Yes,Yes,"""operated by an all-economy A321""",3,5,4,Not Rated,5,Not Rated,4,negative,-0.75,disappointed,False,,negative,neutral,not_mentioned,not_mentioned,not_mentioned,negative,neutral,neutral,negative,not_mentioned,absence of business class and lounges,,False,,,no,False,True,,tighter | smaller legroom | cramped | uncomfortable | absence,Improve economy class seating comfort. | Enhance Gold Lounge experience.
57,2025-10-14,2025,10,Germany,Business Class,Solo Leisure,Bangkok to Doha,A380,1,No,Yes,"""Seat could not be adjusted""",1,4,2,1,4,Not Rated,1,negative,-0.8,frustrated,False,,negative,neutral,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,neutral,"Seat could not be adjusted, power failure",,False,,,no,True,True,,failure | insult | never | manual,Improve seat adjustability in business class. | Enhance power supply reliability on flights.
58,2025-10-12,2025,10,Qatar,Economy Class,Family Leisure,Dusseldorf to Doha,Not Rated,1,No,Yes,“no compensation”,4,5,4,4,1,Not Rated,4,mixed,-0.3,frustrated,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,negative,positive,"fragile luggage damaged, no compensation",,False,,,maybe,False,False,excellent | service,bad | damaged | no compensation,Improve baggage handling procedures | Clarify compensation policies for fragile items
59,2025-10-09,2025,10,Australia,Economy Class,Couple Leisure,Athens to Doha,Not Rated,10,Yes,Yes,"""will be forever grateful""",5,5,5,5,5,5,5,positive,0.9,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,Qatar staff did to help us,False,,,yes,True,False,grateful | helped | fast tracked | escorted,public transport strike,Improve ground staff training for delays | None
60,2025-10-08,2025,10,Germany,Business Class,Solo Leisure,Doha to Munich,Boeing 787-9,5,Yes,Yes,"""IFE did not work""",4,5,4,1,5,1,2,negative,-0.6,frustrated,False,,not_mentioned,neutral,positive,negative,negative,positive,positive,not_mentioned,neutral,positive,IFE did not work and could not be fixed.,Service and F&B at Al Safwa lounge good.,False,,,maybe,True,False,service | F&B | good,IFE | did not work | unusable | WiFi | did not work,Improve IFE reliability and troubleshooting. | Enhance technician training for quick resolution.
61,2025-10-06,2025,10,Canada,Economy Class,Couple Leisure,Munich to Doha,Not Rated,10,Yes,Yes,"""an exceptional experience""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,positive,positive,positive,positive,neutral,not_mentioned,neutral,neutral,positive,positive,,"outstanding cabin crew, seat comfort, inflight dining, entertainment",False,,,yes,False,False,exceptional | professional | attentive | welcoming | outstanding | five-star,,Enhance inflight entertainment options. | Maintain high cabin crew standards.
62,2025-10-06,2025,10,Australia,Business Class,Couple Leisure,Rome to Singapore via Doha,Not Rated,1,No,Yes,"""I requested this to be refunded""",2,3,Not Rated,Not Rated,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative,"No notification, no reply from Qatar.",,False,,,no,True,False,,cancelled | hours trying | extra costs | non existent customer service,Improve flight cancellation communication. | Enhance customer service response times.
63,2025-09-30,2025,9,Qatar,First Class,Solo Leisure,Doha to Amman,A333,6,Yes,Yes,"""a bus ride from the terminal""",2,3,3,Not Rated,5,Not Rated,4,mixed,-0.3,disappointed,False,,neutral,negative,not_mentioned,not_mentioned,not_mentioned,positive,negative,neutral,neutral,neutral,Bus ride from terminal was hot.,Alsafwa lounge at Doha is the best lounge I have seen.,True,RJ,unfavourable_vs_qa,maybe,False,True,best lounge | amazing reflexology,tiny toilets | old plane | overlooked,Improve terminal access for comfort. | Enhance cabin crew training.
64,2025-09-24,2025,9,United Kingdom,Economy Class,Solo Leisure,Jeddah to Doha,Not Rated,10,Yes,Yes,"“extremely professional, kind, and caring”",5,5,5,5,5,5,5,positive,0.9,delighted,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,not_mentioned,not_mentioned,,"extremely professional, kind, and caring",False,,,yes,False,False,impressed | commend | professional | kind | caring | warmth,,Recognize and reward exceptional cabin crew. | None
65,2025-09-23,2025,9,Thailand,Business Class,Business,Frankfurt to Bangkok via Doha,Boeing 787-9,5,Yes,Yes,“quality of wine reduced0,4,5,2,3,5,1,2,mixed,-0.3,disappointed,False,,neutral,positive,negative,not_mentioned,negative,positive,positive,not_mentioned,neutral,positive,poor food and wine quality,"good boarding, Al Safwa lounge",False,,,maybe,False,False,boarding | service | Al Safwa,crowded | poor choice | not what I am used to | quality of wine reduced | WiFi not working,Improve food and beverage quality | Fix WiFi connectivity issues
66,2025-09-18,2025,9,Zambia,Economy Class,Solo Leisure,London Heathrow to Lusaka via Doha,"Boeing 787, A350",10,Yes,Yes,“a truly world class airline”,5,5,5,5,5,Not Rated,5,positive,0.9,delighted,False,,neutral,positive,positive,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,,cabin crew truly SERVE the passenger,True,Emirates,unfavourable_vs_qa,yes,False,False,world class | incredible | brilliant | professionals,cheap | miserly,Improve seat comfort and charging policy. | None
67,2025-09-14,2025,9,Germany,Business Class,Solo Leisure,Doha to Frankfurt,Boeing 787-9,8,Yes,Yes,“Service efficient and friendly”,5,5,4,3,3,3,3,positive,0.6,satisfied,False,,positive,positive,neutral,not_mentioned,not_mentioned,positive,negative,not_mentioned,not_mentioned,positive,Boarding not well organised.,Al Safwa F lounge in Doha excellent as always.,False,,,yes,False,False,excellent | efficient | friendly | comfortable | private | ahead,not well organised,Improve boarding organisation. | Maintain Al Safwa F lounge quality.
68,2025-09-13,2025,9,Germany,Business Class,Solo Leisure,Bangkok to Doha,Boeing 787-9,5,Yes,Yes,"""Mini Qsuite very private and comfortable""",4,5,2,3,4,1,2,neutral,0.2,satisfied,False,,positive,positive,negative,neutral,negative,negative,negative,neutral,negative,positive,poor quality lounge and on board food,"Mini Qsuite very private and comfortable, Service friendly and efficient",False,,,maybe,False,False,friendly | efficient | private | comfortable,poor | unorganised | not tasty | poor quality | did not work,Improve lounge food quality | Enhance on-board meal presentation
69,2025-09-07,2025,9,United States,Economy Class,Family Leisure,Doha to Boston,Not Rated,8,Yes,Yes,"""seats have been reassigned""",5,5,5,5,5,Not Rated,4,neutral,0.2,satisfied,False,,not_mentioned,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,,got bulkhead seats we had selected,False,,,yes,False,False,selected | bulkhead,reassigned,Improve seat reassignment process
70,2025-09-02,2025,9,United Kingdom,Business Class,Solo Leisure,Doha to London,Not Rated,10,Yes,Yes,"""fantastic and extremely comfortable""",5,5,5,5,5,Not Rated,3,positive,0.9,satisfied,False,,positive,positive,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,neutral,,fantastic and extremely comfortable,True,partner,neutral,yes,False,False,fantastic | extremely comfortable | exceptional | loyal,,Improve partner coordination for better customer experience. | None
71,2025-09-01,2025,9,Austria,Economy Class,Solo Leisure,Jeddah to Munich via Doha,Not Rated,10,Yes,Yes,"""I will remain a loyal customer""",5,5,5,5,5,5,5,positive,0.9,satisfied,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,positive,not_mentioned,,supervisor and assistant showed compassion,False,,,yes,False,False,incredible kindness | compassion | world-class airline | truly cares,,Improve baggage fee policies for special cases. | Train staff to handle difficult situations with empathy.
72,2025-08-26,2025,8,New Zealand,Business Class,Couple Leisure,Sydney to Doha,A380,10,Yes,No,"""I was more than impressed """,4,5,5,5,5,5,5,positive,0.95,delighted,False,,positive,positive,positive,not_mentioned,not_mentioned,positive,positive,not_mentioned,positive,not_mentioned,,"comfortable seat, outstanding service",False,,,yes,False,False,impressed | outstanding | luxurious | well beyond expectations,,Enhance IFE offerings for business class. | Maintain high standards of cabin crew training.
73,2025-08-21,2025,8,United Arab Emirates,Business Class,Business,Sharjah to Moscow via Doha,Not Rated,4,No,Yes,“ the aircraft was swapped”,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,2,negative,-0.8,frustrated,False,,negative,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,negative,neutral,Aircraft swapped to outdated model,,False,,,no,False,False,,swapped | outdated | no privacy | unresponsive,Improve aircraft allocation accuracy | Enhance customer care responsiveness
74,2025-08-19,2025,8,South Africa,Economy Class,Solo Leisure,Johannesburg to Vienna,Not Rated,1,No,Yes,“causing me to miss my flight”,Not Rated,Not Rated,Not Rated,Not Rated,1,Not Rated,1,negative,-0.8,frustrated,False,,not_mentioned,negative,neutral,neutral,neutral,neutral,negative,neutral,negative,negative,missed flight due to staff inefficiency,,True,KLM,unfavourable_vs_qa,no,False,False,verified | correct,inefficiency | denied boarding | delay | uncertain | closed gate | missed flight,Improve ground staff training and efficiency | Enhance call center support for rebooking
75,2025-08-18,2025,8,Iceland,Business Class,Solo Leisure,Doha to Copenhagen,Boeing 787-8,10,Yes,Yes,"""an experience that borders on First""",5,5,4,Not Rated,4,2,4,positive,0.9,delighted,False,,positive,positive,neutral,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,WiFi was patchy,exceptional comfort in Business Class,False,,,yes,False,False,comfort | warm | polished | attentive | greater | delivered,patchy,Improve WiFi connectivity | Maintain Qsuite configuration
76,2025-08-18,2025,8,Iceland,Business Class,Solo Leisure,Goa to Doha,Boeing 787-8,10,Yes,Yes,"""on-board service impeccable""",5,5,4,Not Rated,4,2,4,positive,0.8,satisfied,False,,positive,positive,neutral,not_mentioned,negative,not_mentioned,positive,not_mentioned,positive,not_mentioned,paid WiFi was virtually unusable,on-board service impeccable,False,,,yes,False,False,flawless | smooth | impeccable | comfortable,virtually unusable | dropping out,Improve WiFi reliability in Business Class. | Maintain high cabin crew standards.
77,2025-08-10,2025,8,Poland,Economy Class,Family Leisure,Warsaw to Seychelles via Doha,"Boeing 777-200, / A330-200",5,No,Yes,"""cabin temperature was freezing""",3,5,5,4,5,Not Rated,3,negative,-0.6,frustrated,False,,neutral,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,negative,neutral,cabin temperature was freezing,,False,,,no,False,False,,freezing | cold air,Improve cabin temperature control. | Enhance seat comfort on long-haul flights.
78,2025-08-04,2025,8,Sri Lanka,Economy Class,Family Leisure,Colombo to London via Doha,Boeing 787 / 777-300,10,Yes,Yes,"""an outstanding experience""",5,5,5,5,3,5,5,positive,0.95,delighted,False,,not_mentioned,positive,positive,positive,neutral,not_mentioned,neutral,positive,positive,positive,,outstanding experience from start to finish,False,,,yes,False,False,outstanding | warm | attentive | caring | excellent | impressive,,Improve seat comfort for economy class. | Maintain high cabin crew standards.
79,2025-07-28,2025,7,South Africa,Economy Class,Family Leisure,Bangkok to Cape Town via Doha,Not Rated,3,Yes,No,"""inflight entertainment wasn't working""",5,4,4,1,4,4,3,negative,-0.8,frustrated,False,,not_mentioned,neutral,not_mentioned,negative,positive,not_mentioned,not_mentioned,not_mentioned,neutral,not_mentioned,inflight entertainment not working,,False,,,maybe,False,False,wifi,wasn't working | Bad!!,Improve inflight entertainment reliability | None
80,2025-07-26,2025,7,Peru,Economy Class,Solo Leisure,Tokyo to Madrid via Lima,Boeing,10,Yes,Yes,"""best airline I’ve experienced""",3,5,5,5,5,5,5,positive,0.85,delighted,False,,neutral,positive,not_mentioned,positive,positive,not_mentioned,positive,not_mentioned,positive,positive,,best airline I’ve experienced,False,,,yes,False,False,best | love | hospitality | kindly | organized | free,,Enhance seat comfort for economy class. | Maintain high-quality onboard amenities.
81,2025-07-21,2025,7,United Kingdom,Business Class,Solo Leisure,Doha to Birmingham,Boeing 787-8,10,Yes,Yes,"""nothing short of exceptional""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,not_mentioned,positive,neutral,neutral,neutral,neutral,neutral,neutral,not_mentioned,neutral,,"warm welcome, genuinely helpful crew",False,,,yes,False,False,exceptional | impressed | helpful | attentive | comfortable | professional,,Improve cabin crew training for consistency | Maintain high standards of service
82,2025-07-18,2025,7,Australia,Economy Class,Family Leisure,Melbourne to Venice via Athens,Boeing 777,1,No,No,“very disappointed in the qualty of service”,1,1,1,1,1,1,1,negative,-0.9,disappointed,True,Laughable. Will never book with them again.,not_mentioned,negative,neutral,neutral,negative,neutral,neutral,neutral,negative,negative,"8h 30m delay at Doha airport, lost a day of holiday",,False,,,no,False,False,,disappointed | delayed | charged | stranded | lost | incurred expense | bang average | laughable,Improve communication during delays. | Offer compensation for delays.
83,2025-07-16,2025,7,United Kingdom,Business Class,Business,London to Doha,Boeing 777,9,Yes,Yes,"""forgotten how good it can be""",5,5,5,5,5,5,5,positive,0.9,delighted,False,,positive,positive,positive,not_mentioned,not_mentioned,positive,not_mentioned,not_mentioned,positive,not_mentioned,,Qsuite is unbeatable,True,Emirates and BA,unfavourable_vs_qa,yes,False,False,good | fabulous | great | attentive | polite | 5 Star,,Improve in-flight entertainment options | None
84,2025-07-07,2025,7,France,Economy Class,Solo Leisure,Kathmandu to Paris via Doha,Not Rated,10,Yes,Yes,"""comfort, service, and efficiency""",5,5,5,5,5,5,5,positive,0.95,delighted,False,,positive,positive,positive,positive,positive,not_mentioned,positive,positive,positive,positive,,"perfect blend of comfort, service, and efficiency",False,,,yes,False,False,smooth | friendly | swift | dedicated | thoughtfully designed | restaurant-quality,,Improve check-in process at Hamad International Airport. | Maintain high standards of cabin crew training and service.
