review_id,review_date,year,month,seat_type,type_of_traveller,route,reviewer_country,overall_rating_10,sentiment_overall,sentiment_score,keyword,sentiment_type,frequency,rank_global
88,2025-07-04,2025,7,Economy Class,Solo Leisure,Doha to Bangkok,Germany,2,negative,-0.8,uncomfortable,negative,65,2
89,2025-07-03,2025,7,Economy Class,Business,Singapore to Madrid via Doha,Singapore,1,negative,-0.8,cancelled,negative,40,8
89,2025-07-03,2025,7,Economy Class,Business,Singapore to Madrid via Doha,Singapore,1,negative,-0.8,had to book another one,negative,1,37
89,2025-07-03,2025,7,Economy Class,Business,Singapore to Madrid via Doha,Singapore,1,negative,-0.8,did not contact,negative,1,37
89,2025-07-03,2025,7,Economy Class,Business,Singapore to Madrid via Doha,Singapore,1,negative,-0.8,only found out,negative,1,37
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,poor,negative,63,3
90,2025-06-21,2025,6,Economy Class,Solo Leisure,Bangkok to London Heathrow via Doha,United Kingdom,7,mixed,-0.2,joke,negative,3,35
91,2025-06-20,2025,6,Economy Class,Couple Leisure,Denpasar to Vienna via Doha,Austria,3,negative,-0.8,late,negative,46,6
91,2025-06-20,2025,6,Economy Class,Couple Leisure,Denpasar to Vienna via Doha,Austria,3,negative,-0.8,toilets,negative,2,36
91,2025-06-20,2025,6,Economy Class,Couple Leisure,Denpasar to Vienna via Doha,Austria,3,negative,-0.8,walk,negative,1,37
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,lacked in consistency,negative,1,37
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,30 min delay,negative,1,37
93,2025-06-18,2025,6,Business Class,Solo Leisure,Doha to London Heathrow,Germany,8,positive,0.7,loud wifi chats,negative,1,37
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,hectic,negative,1,37
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,not overly friendly,negative,1,37
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,poor food selection,negative,1,37
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,uncleared tables,negative,1,37
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,ignored,negative,17,21
95,2025-06-17,2025,6,Business Class,Solo Leisure,Addis Ababa to Doha,Germany,5,neutral,0.2,no sound,negative,1,37
96,2025-06-12,2025,6,Business Class,Solo Leisure,Doha to Addis Ababa,Germany,8,positive,0.8,unorganised,negative,5,33
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,poor,negative,63,3
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,average,negative,29,13
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,tight,negative,8,30
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,hard,negative,12,26
97,2025-06-11,2025,6,Economy Class,Solo Leisure,Bangkok to Doha,Netherlands,6,neutral,0.2,did not work,negative,16,22
99,2025-06-05,2025,6,First Class,Family Leisure,Doha to Beirut,Qatar,7,neutral,0.2,non existent,negative,3,35
99,2025-06-05,2025,6,First Class,Family Leisure,Doha to Beirut,Qatar,7,neutral,0.2,became non existent,negative,1,37
100,2025-05-29,2025,5,Economy Class,Solo Leisure,Perth to Warsaw via Doha,Australia,10,positive,0.95,unbelievable,negative,1,37
102,2025-05-19,2025,5,Economy Class,Couple Leisure,Prague to Cape Town via Doha,South Africa,6,mixed,-0.3,terribly uncomfortable,negative,2,36
102,2025-05-19,2025,5,Economy Class,Couple Leisure,Prague to Cape Town via Doha,South Africa,6,mixed,-0.3,narrow,negative,20,19
102,2025-05-19,2025,5,Economy Class,Couple Leisure,Prague to Cape Town via Doha,South Africa,6,mixed,-0.3,catch your elbow,negative,1,37
103,2025-05-02,2025,5,Economy Class,Solo Leisure,Lahore to London via Doha,United States,5,negative,-0.8,rude,negative,31,12
103,2025-05-02,2025,5,Economy Class,Solo Leisure,Lahore to London via Doha,United States,5,negative,-0.8,fuss,negative,2,36
103,2025-05-02,2025,5,Economy Class,Solo Leisure,Lahore to London via Doha,United States,5,negative,-0.8,mess,negative,8,30
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,bad,negative,21,18
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,over the top,negative,1,37
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,insincere,negative,1,37
105,2025-05-01,2025,5,First Class,Couple Leisure,Dublin to Sydney via Doha,Australia,6,mixed,-0.2,patchy,negative,9,29
106,2025-05-01,2025,5,Economy Class,Business,Singapore to Doha,Singapore,3,negative,-0.8,horrible,negative,20,19
106,2025-05-01,2025,5,Economy Class,Business,Singapore to Doha,Singapore,3,negative,-0.8,poor,negative,63,3
106,2025-05-01,2025,5,Economy Class,Business,Singapore to Doha,Singapore,3,negative,-0.8,disappointing,negative,53,5
108,2025-04-28,2025,4,Business Class,Couple Leisure,Doha to London Heathrow,Qatar,8,positive,0.7,poor,negative,63,3
109,2025-04-22,2025,4,Economy Class,Couple Leisure,Baku to Guangzhou via Doha,Azerbaijan,3,negative,-0.8,frustrating,negative,14,24
109,2025-04-22,2025,4,Economy Class,Couple Leisure,Baku to Guangzhou via Doha,Azerbaijan,3,negative,-0.8,misleading,negative,3,35
109,2025-04-22,2025,4,Economy Class,Couple Leisure,Baku to Guangzhou via Doha,Azerbaijan,3,negative,-0.8,not acceptable,negative,3,35
111,2025-04-19,2025,4,Business Class,Solo Leisure,Rome to Doha,Australia,10,positive,0.9,disappointed,negative,60,4
111,2025-04-19,2025,4,Business Class,Solo Leisure,Rome to Doha,Australia,10,positive,0.9,loud,negative,1,37
113,2025-04-16,2025,4,Business Class,Family Leisure,Male to Doha,Qatar,10,positive,0.8,overdone,negative,3,35
113,2025-04-16,2025,4,Business Class,Family Leisure,Male to Doha,Qatar,10,positive,0.8,unchewable,negative,1,37
116,2025-04-08,2025,4,Business Class,Family Leisure,Doha to Male,Qatar,9,positive,0.8,long queues,negative,2,36
116,2025-04-08,2025,4,Business Class,Family Leisure,Doha to Male,Qatar,9,positive,0.8,pressure,negative,1,37
117,2025-04-06,2025,4,Economy Class,Solo Leisure,Tokyo to Sofia via Doha,Japan,3,negative,-0.8,frustrating,negative,14,24
117,2025-04-06,2025,4,Economy Class,Solo Leisure,Tokyo to Sofia via Doha,Japan,3,negative,-0.8,perplexing,negative,1,37
117,2025-04-06,2025,4,Economy Class,Solo Leisure,Tokyo to Sofia via Doha,Japan,3,negative,-0.8,dirty cutlery,negative,1,37
117,2025-04-06,2025,4,Economy Class,Solo Leisure,Tokyo to Sofia via Doha,Japan,3,negative,-0.8,old fashioned,negative,3,35
117,2025-04-06,2025,4,Economy Class,Solo Leisure,Tokyo to Sofia via Doha,Japan,3,negative,-0.8,no such feature,negative,1,37
119,2025-03-27,2025,3,Economy Class,Solo Leisure,Perth to London Heathrow via Doha,United Kingdom,2,negative,-0.8,cancelled,negative,40,8
119,2025-03-27,2025,3,Economy Class,Solo Leisure,Perth to London Heathrow via Doha,United Kingdom,2,negative,-0.8,last minute,negative,2,36
119,2025-03-27,2025,3,Economy Class,Solo Leisure,Perth to London Heathrow via Doha,United Kingdom,2,negative,-0.8,delayed,negative,109,1
119,2025-03-27,2025,3,Economy Class,Solo Leisure,Perth to London Heathrow via Doha,United Kingdom,2,negative,-0.8,no refund,negative,3,35
119,2025-03-27,2025,3,Economy Class,Solo Leisure,Perth to London Heathrow via Doha,United Kingdom,2,negative,-0.8,frustrated,negative,16,22
119,2025-03-27,2025,3,Economy Class,Solo Leisure,Perth to London Heathrow via Doha,United Kingdom,2,negative,-0.8,nightmare,negative,13,25
120,2025-03-21,2025,3,Economy Class,Family Leisure,Doha to Seattle,United States,1,negative,-0.85,unbearably cold,negative,1,37
120,2025-03-21,2025,3,Economy Class,Family Leisure,Doha to Seattle,United States,1,negative,-0.85,no response,negative,6,32
120,2025-03-21,2025,3,Economy Class,Family Leisure,Doha to Seattle,United States,1,negative,-0.85,offered no help,negative,1,37
121,2025-03-18,2025,3,Economy Class,Solo Leisure,Mumbai to Maputo via Doha,India,2,negative,-0.8,sub-par experience,negative,1,37
121,2025-03-18,2025,3,Economy Class,Solo Leisure,Mumbai to Maputo via Doha,India,2,negative,-0.8,uncomfortable seats,negative,3,35
121,2025-03-18,2025,3,Economy Class,Solo Leisure,Mumbai to Maputo via Doha,India,2,negative,-0.8,chaos,negative,17,21
121,2025-03-18,2025,3,Economy Class,Solo Leisure,Mumbai to Maputo via Doha,India,2,negative,-0.8,fussy infant,negative,1,37
121,2025-03-18,2025,3,Economy Class,Solo Leisure,Mumbai to Maputo via Doha,India,2,negative,-0.8,empty seats,negative,2,36
121,2025-03-18,2025,3,Economy Class,Solo Leisure,Mumbai to Maputo via Doha,India,2,negative,-0.8,stopping working,negative,1,37
122,2025-03-18,2025,3,Economy Class,Solo Leisure,Maputo to Mumbai via Doha,India,6,mixed,-0.3,unhelpful,negative,20,19
122,2025-03-18,2025,3,Economy Class,Solo Leisure,Maputo to Mumbai via Doha,India,6,mixed,-0.3,unequal,negative,1,37
122,2025-03-18,2025,3,Economy Class,Solo Leisure,Maputo to Mumbai via Doha,India,6,mixed,-0.3,tasteless,negative,6,32
122,2025-03-18,2025,3,Economy Class,Solo Leisure,Maputo to Mumbai via Doha,India,6,mixed,-0.3,inadequate,negative,6,32
126,2025-03-15,2025,3,First Class,Business,Damman to Doha,United States,2,negative,-0.8,ruined,negative,4,34
126,2025-03-15,2025,3,First Class,Business,Damman to Doha,United States,2,negative,-0.8,resolution,negative,1,37
126,2025-03-15,2025,3,First Class,Business,Damman to Doha,United States,2,negative,-0.8,delayed,negative,109,1
126,2025-03-15,2025,3,First Class,Business,Damman to Doha,United States,2,negative,-0.8,unresponsive,negative,3,35
126,2025-03-15,2025,3,First Class,Business,Damman to Doha,United States,2,negative,-0.8,bureaucracy,negative,1,37
126,2025-03-15,2025,3,First Class,Business,Damman to Doha,United States,2,negative,-0.8,lost respect,negative,1,37
127,2025-03-12,2025,3,Economy Class,Solo Leisure,Dubai to Doha,Thailand,4,negative,-0.6,chaotic,negative,39,9
127,2025-03-12,2025,3,Economy Class,Solo Leisure,Dubai to Doha,Thailand,4,negative,-0.6,shattered,negative,1,37
127,2025-03-12,2025,3,Economy Class,Solo Leisure,Dubai to Doha,Thailand,4,negative,-0.6,mediocre,negative,19,20
128,2025-03-08,2025,3,Economy Class,Solo Leisure,Bangkok to Doha,Thailand,6,positive,0.6,hard seats,negative,2,36
128,2025-03-08,2025,3,Economy Class,Solo Leisure,Bangkok to Doha,Thailand,6,positive,0.6,late,negative,46,6
128,2025-03-08,2025,3,Economy Class,Solo Leisure,Bangkok to Doha,Thailand,6,positive,0.6,wait,negative,8,30
129,2025-02-24,2025,2,Business Class,Business,Chicago to Doha,United States,1,negative,-0.8,changed,negative,12,26
129,2025-02-24,2025,2,Business Class,Business,Chicago to Doha,United States,1,negative,-0.8,did not notify us,negative,1,37
129,2025-02-24,2025,2,Business Class,Business,Chicago to Doha,United States,1,negative,-0.8,miserable experience,negative,1,37
129,2025-02-24,2025,2,Business Class,Business,Chicago to Doha,United States,1,negative,-0.8,changing our refundable return tickets,negative,1,37
129,2025-02-24,2025,2,Business Class,Business,Chicago to Doha,United States,1,negative,-0.8,won't be spending any money,negative,1,37
130,2025-02-24,2025,2,Economy Class,Solo Leisure,Gatwick to Colombo via Doha,United Kingdom,3,mixed,-0.3,delayed,negative,109,1
130,2025-02-24,2025,2,Economy Class,Solo Leisure,Gatwick to Colombo via Doha,United Kingdom,3,mixed,-0.3,never came back,negative,1,37
132,2025-02-18,2025,2,Business Class,Couple Leisure,Melbourne to Gatwick via Doha,United Kingdom,1,negative,-0.8,rude,negative,31,12
132,2025-02-18,2025,2,Business Class,Couple Leisure,Melbourne to Gatwick via Doha,United Kingdom,1,negative,-0.8,demeaning,negative,1,37
132,2025-02-18,2025,2,Business Class,Couple Leisure,Melbourne to Gatwick via Doha,United Kingdom,1,negative,-0.8,humiliated,negative,1,37
133,2025-02-13,2025,2,Economy Class,Family Leisure,Miami to Doha,United States,6,mixed,-0.2,unavailable,negative,8,30
133,2025-02-13,2025,2,Economy Class,Family Leisure,Miami to Doha,United States,6,mixed,-0.2,needs improvement,negative,1,37
134,2025-02-13,2025,2,Economy Class,Family Leisure,Doha to Ahmedabad,United Kingdom,7,positive,0.6,tight legroom,negative,1,37
134,2025-02-13,2025,2,Economy Class,Family Leisure,Doha to Ahmedabad,United Kingdom,7,positive,0.6,no paneer,negative,1,37
137,2025-02-08,2025,2,Business Class,Solo Leisure,Bangkok to Doha,Thailand,7,mixed,0.3,sour,negative,1,37
137,2025-02-08,2025,2,Business Class,Solo Leisure,Bangkok to Doha,Thailand,7,mixed,0.3,stone cold,negative,1,37
137,2025-02-08,2025,2,Business Class,Solo Leisure,Bangkok to Doha,Thailand,7,mixed,0.3,discussed,negative,1,37
138,2025-02-08,2025,2,Economy Class,Solo Leisure,London Heathrow to Hong Kong via Doha,United Kingdom,1,negative,-0.8,crime against humanity,negative,1,37
138,2025-02-08,2025,2,Economy Class,Solo Leisure,London Heathrow to Hong Kong via Doha,United Kingdom,1,negative,-0.8,miffed,negative,1,37
138,2025-02-08,2025,2,Economy Class,Solo Leisure,London Heathrow to Hong Kong via Doha,United Kingdom,1,negative,-0.8,intransigence,negative,1,37
138,2025-02-08,2025,2,Economy Class,Solo Leisure,London Heathrow to Hong Kong via Doha,United Kingdom,1,negative,-0.8,arrogance,negative,1,37
140,2025-02-04,2025,2,Business Class,Business,Kuala Lumpur to Houston via Doha,Malaysia,9,positive,0.8,old,negative,19,20
140,2025-02-04,2025,2,Business Class,Business,Kuala Lumpur to Houston via Doha,Malaysia,9,positive,0.8,less privacy,negative,1,37
140,2025-02-04,2025,2,Business Class,Business,Kuala Lumpur to Houston via Doha,Malaysia,9,positive,0.8,lack of storage space,negative,1,37
140,2025-02-04,2025,2,Business Class,Business,Kuala Lumpur to Houston via Doha,Malaysia,9,positive,0.8,not successful,negative,1,37
144,2025-01-27,2025,1,Economy Class,Solo Leisure,Calicut to Dammam via Doha,Saudi Arabia,4,neutral,0.2,slow,negative,34,11
144,2025-01-27,2025,1,Economy Class,Solo Leisure,Calicut to Dammam via Doha,Saudi Arabia,4,neutral,0.2,uncomfortably warm,negative,2,36
144,2025-01-27,2025,1,Economy Class,Solo Leisure,Calicut to Dammam via Doha,Saudi Arabia,4,neutral,0.2,smaller portions,negative,1,37
144,2025-01-27,2025,1,Economy Class,Solo Leisure,Calicut to Dammam via Doha,Saudi Arabia,4,neutral,0.2,flattened,negative,1,37
144,2025-01-27,2025,1,Economy Class,Solo Leisure,Calicut to Dammam via Doha,Saudi Arabia,4,neutral,0.2,less spacious,negative,1,37
144,2025-01-27,2025,1,Economy Class,Solo Leisure,Calicut to Dammam via Doha,Saudi Arabia,4,neutral,0.2,harder,negative,1,37
144,2025-01-27,2025,1,Economy Class,Solo Leisure,Calicut to Dammam via Doha,Saudi Arabia,4,neutral,0.2,limited selection,negative,1,37
147,2025-01-09,2025,1,Economy Class,Solo Leisure,Doha to Paris CDG,France,10,positive,0.8,prefer airbus,negative,1,37
148,2025-01-05,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Australia,2,negative,-0.8,bad,negative,21,18
148,2025-01-05,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Australia,2,negative,-0.8,spoiled,negative,1,37
148,2025-01-05,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Australia,2,negative,-0.8,disappointing,negative,53,5
149,2025-01-05,2025,1,Business Class,Family Leisure,Munich to Doha,Germany,6,positive,0.7,terrible,negative,37,10
149,2025-01-05,2025,1,Business Class,Family Leisure,Munich to Doha,Germany,6,positive,0.7,very limited,negative,1,37
149,2025-01-05,2025,1,Business Class,Family Leisure,Munich to Doha,Germany,6,positive,0.7,slow,negative,34,11
150,2025-01-02,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Germany,5,negative,-0.8,disappointing,negative,53,5
150,2025-01-02,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Germany,5,negative,-0.8,unfriendly,negative,10,28
150,2025-01-02,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Germany,5,negative,-0.8,difficult to recline,negative,1,37
150,2025-01-02,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Germany,5,negative,-0.8,no refills,negative,1,37
150,2025-01-02,2025,1,Economy Class,Couple Leisure,Barcelona to Doha,Germany,5,negative,-0.8,bad,negative,21,18
153,2024-12-28,2024,12,Economy Class,Solo Leisure,Helsinki to Guangzhou via Doha,Finland,1,negative,-0.8,disappointed,negative,60,4
153,2024-12-28,2024,12,Economy Class,Solo Leisure,Helsinki to Guangzhou via Doha,Finland,1,negative,-0.8,confusing,negative,6,32
153,2024-12-28,2024,12,Economy Class,Solo Leisure,Helsinki to Guangzhou via Doha,Finland,1,negative,-0.8,incompetent,negative,5,33
153,2024-12-28,2024,12,Economy Class,Solo Leisure,Helsinki to Guangzhou via Doha,Finland,1,negative,-0.8,arrogant,negative,1,37
153,2024-12-28,2024,12,Economy Class,Solo Leisure,Helsinki to Guangzhou via Doha,Finland,1,negative,-0.8,confusion,negative,10,28
153,2024-12-28,2024,12,Economy Class,Solo Leisure,Helsinki to Guangzhou via Doha,Finland,1,negative,-0.8,ignored,negative,17,21
154,2024-12-24,2024,12,Economy Class,Solo Leisure,Hong Kong to Paris CDG via Doha,China,3,negative,-0.8,disgusting,negative,9,29
154,2024-12-24,2024,12,Economy Class,Solo Leisure,Hong Kong to Paris CDG via Doha,China,3,negative,-0.8,mediocre,negative,19,20
154,2024-12-24,2024,12,Economy Class,Solo Leisure,Hong Kong to Paris CDG via Doha,China,3,negative,-0.8,burnt,negative,1,37
154,2024-12-24,2024,12,Economy Class,Solo Leisure,Hong Kong to Paris CDG via Doha,China,3,negative,-0.8,terribly cold,negative,1,37
154,2024-12-24,2024,12,Economy Class,Solo Leisure,Hong Kong to Paris CDG via Doha,China,3,negative,-0.8,contemptuous,negative,2,36
156,2024-12-21,2024,12,Economy Class,Solo Leisure,Athens to Tokyo via Doha,United Kingdom,4,mixed,-0.2,poor,negative,63,3
156,2024-12-21,2024,12,Economy Class,Solo Leisure,Athens to Tokyo via Doha,United Kingdom,4,mixed,-0.2,slow,negative,34,11
156,2024-12-21,2024,12,Economy Class,Solo Leisure,Athens to Tokyo via Doha,United Kingdom,4,mixed,-0.2,very,negative,1,37
157,2024-12-15,2024,12,Business Class,Solo Leisure,Doha to Cape Town,Sweden,9,positive,0.85,may need be refreshed,negative,1,37
159,2024-12-14,2024,12,Business Class,Solo Leisure,Denpasar to Doha,Sweden,10,positive,0.9,not free,negative,1,37
160,2024-12-14,2024,12,Business Class,Business,Madrid to Johannesburg via Doha,Spain,1,negative,-0.8,downgrade,negative,10,28
160,2024-12-14,2024,12,Business Class,Business,Madrid to Johannesburg via Doha,Spain,1,negative,-0.8,no privacy,negative,2,36
160,2024-12-14,2024,12,Business Class,Business,Madrid to Johannesburg via Doha,Spain,1,negative,-0.8,no flex,negative,1,37
160,2024-12-14,2024,12,Business Class,Business,Madrid to Johannesburg via Doha,Spain,1,negative,-0.8,ridiculous,negative,3,35
161,2024-12-13,2024,12,Economy Class,Business,Doha to Penang via Phuket,Malaysia,5,negative,-0.8,confusion,negative,10,28
161,2024-12-13,2024,12,Economy Class,Business,Doha to Penang via Phuket,Malaysia,5,negative,-0.8,disembark,negative,1,37
